region,period,total,year,month
09 cataluã±a,2024-12,119640.0,2024,12
09 cataluã±a,2024-11,164580.0,2024,11
09 cataluã±a,2024-10,368225.0,2024,10
09 cataluã±a,2024-09,1008931.0,2024,9
09 cataluã±a,2024-08,2601125.0,2024,8
09 cataluã±a,2024-07,1921210.0,2024,7
09 cataluã±a,2024-06,1559854.0,2024,6
09 cataluã±a,2024-05,871261.0,2024,5
09 cataluã±a,2024-04,623595.0,2024,4
09 cataluã±a,2024-03,673359.0,2024,3
09 cataluã±a,2024-02,114565.0,2024,2
09 cataluã±a,2024-01,81426.0,2024,1
09 cataluã±a,2023-12,148176.0,2023,12
09 cataluã±a,2023-11,130950.0,2023,11
09 cataluã±a,2023-10,453817.0,2023,10
09 cataluã±a,2023-09,984218.0,2023,9
09 cataluã±a,2023-08,2511319.0,2023,8
09 cataluã±a,2023-07,1721666.0,2023,7
09 cataluã±a,2023-06,1373996.0,2023,6
09 cataluã±a,2023-05,717216.0,2023,5
09 cataluã±a,2023-04,1023544.0,2023,4
09 cataluã±a,2023-03,249123.0,2023,3
09 cataluã±a,2023-02,85663.0,2023,2
09 cataluã±a,2023-01,60773.0,2023,1
09 cataluã±a,2022-12,150916.0,2022,12
09 cataluã±a,2022-11,125231.0,2022,11
09 cataluã±a,2022-10,448478.0,2022,10
09 cataluã±a,2022-09,976059.0,2022,9
09 cataluã±a,2022-08,2488831.0,2022,8
09 cataluã±a,2022-07,1789442.0,2022,7
09 cataluã±a,2022-06,1500759.0,2022,6
09 cataluã±a,2022-05,792711.0,2022,5
09 cataluã±a,2022-04,911608.0,2022,4
09 cataluã±a,2022-03,189383.0,2022,3
09 cataluã±a,2022-02,106531.0,2022,2
09 cataluã±a,2022-01,78312.0,2022,1
09 cataluã±a,2021-12,117769.0,2021,12
09 cataluã±a,2021-11,140255.0,2021,11
09 cataluã±a,2021-10,475503.0,2021,10
09 cataluã±a,2021-09,1066754.0,2021,9
09 cataluã±a,2021-08,2849289.0,2021,8
09 cataluã±a,2021-07,1872855.0,2021,7
09 cataluã±a,2021-06,1353792.0,2021,6
09 cataluã±a,2021-05,657031.0,2021,5
09 cataluã±a,2021-04,462874.0,2021,4
09 cataluã±a,2021-03,218640.0,2021,3
09 cataluã±a,2021-02,21708.0,2021,2
09 cataluã±a,2021-01,29381.0,2021,1
09 cataluã±a,2020-12,73120.0,2020,12
09 cataluã±a,2020-11,0.0,2020,11
09 cataluã±a,2020-10,294129.0,2020,10
09 cataluã±a,2020-09,940642.0,2020,9
09 cataluã±a,2020-08,2391722.0,2020,8
09 cataluã±a,2020-07,1266360.0,2020,7
09 cataluã±a,2020-06,417652.0,2020,6
09 cataluã±a,2020-05,0.0,2020,5
09 cataluã±a,2020-04,0.0,2020,4
09 cataluã±a,2020-03,55224.0,2020,3
09 cataluã±a,2020-02,106975.0,2020,2
09 cataluã±a,2020-01,67364.0,2020,1
09 cataluã±a,2019-12,103113.0,2019,12
09 cataluã±a,2019-11,142903.0,2019,11
09 cataluã±a,2019-10,281784.0,2019,10
09 cataluã±a,2019-09,884013.0,2019,9
09 cataluã±a,2019-08,2442807.0,2019,8
09 cataluã±a,2019-07,1439211.0,2019,7
09 cataluã±a,2019-06,1204861.0,2019,6
09 cataluã±a,2019-05,605131.0,2019,5
09 cataluã±a,2019-04,819339.0,2019,4
09 cataluã±a,2019-03,191893.0,2019,3
09 cataluã±a,2019-02,76757.0,2019,2
09 cataluã±a,2019-01,50893.0,2019,1
09 cataluã±a,2018-12,106359.0,2018,12
09 cataluã±a,2018-11,118358.0,2018,11
09 cataluã±a,2018-10,297851.0,2018,10
09 cataluã±a,2018-09,936289.0,2018,9
09 cataluã±a,2018-08,2305270.0,2018,8
09 cataluã±a,2018-07,1364209.0,2018,7
09 cataluã±a,2018-06,1015523.0,2018,6
09 cataluã±a,2018-05,602012.0,2018,5
09 cataluã±a,2018-04,569009.0,2018,4
09 cataluã±a,2018-03,434049.0,2018,3
09 cataluã±a,2018-02,75342.0,2018,2
09 cataluã±a,2018-01,54786.0,2018,1
09 cataluã±a,2017-12,111190.0,2017,12
09 cataluã±a,2017-11,97622.0,2017,11
09 cataluã±a,2017-10,320498.0,2017,10
09 cataluã±a,2017-09,814497.0,2017,9
09 cataluã±a,2017-08,2356078.0,2017,8
09 cataluã±a,2017-07,1454646.0,2017,7
09 cataluã±a,2017-06,1007482.0,2017,6
09 cataluã±a,2017-05,578349.0,2017,5
09 cataluã±a,2017-04,806786.0,2017,4
09 cataluã±a,2017-03,172723.0,2017,3
09 cataluã±a,2017-02,81553.0,2017,2
09 cataluã±a,2017-01,48177.0,2017,1
09 cataluã±a,2016-12,104536.0,2016,12
09 cataluã±a,2016-11,88188.0,2016,11
09 cataluã±a,2016-10,269688.0,2016,10
09 cataluã±a,2016-09,762068.0,2016,9
09 cataluã±a,2016-08,2259315.0,2016,8
09 cataluã±a,2016-07,1314035.0,2016,7
09 cataluã±a,2016-06,902584.0,2016,6
09 cataluã±a,2016-05,555359.0,2016,5
09 cataluã±a,2016-04,374661.0,2016,4
09 cataluã±a,2016-03,522408.0,2016,3
09 cataluã±a,2016-02,74194.0,2016,2
09 cataluã±a,2016-01,56028.0,2016,1
09 cataluã±a,2015-12,78588.0,2015,12
09 cataluã±a,2015-11,101717.0,2015,11
09 cataluã±a,2015-10,268103.0,2015,10
09 cataluã±a,2015-09,782406.0,2015,9
09 cataluã±a,2015-08,2150217.0,2015,8
09 cataluã±a,2015-07,1254530.0,2015,7
09 cataluã±a,2015-06,836060.0,2015,6
09 cataluã±a,2015-05,589611.0,2015,5
09 cataluã±a,2015-04,598639.0,2015,4
09 cataluã±a,2015-03,172131.0,2015,3
09 cataluã±a,2015-02,60929.0,2015,2
09 cataluã±a,2015-01,49654.0,2015,1
09 cataluã±a,2014-12,91036.0,2014,12
09 cataluã±a,2014-11,86779.0,2014,11
09 cataluã±a,2014-10,258403.0,2014,10
09 cataluã±a,2014-09,767126.0,2014,9
09 cataluã±a,2014-08,2108066.0,2014,8
09 cataluã±a,2014-07,1222536.0,2014,7
09 cataluã±a,2014-06,980346.0,2014,6
09 cataluã±a,2014-05,530094.0,2014,5
09 cataluã±a,2014-04,620434.0,2014,4
09 cataluã±a,2014-03,137953.0,2014,3
09 cataluã±a,2014-02,63780.0,2014,2
09 cataluã±a,2014-01,42854.0,2014,1
09 cataluã±a,2013-12,66982.0,2013,12
09 cataluã±a,2013-11,96501.0,2013,11
09 cataluã±a,2013-10,197896.0,2013,10
09 cataluã±a,2013-09,663228.0,2013,9
09 cataluã±a,2013-08,2166399.0,2013,8
09 cataluã±a,2013-07,1187795.0,2013,7
09 cataluã±a,2013-06,857318.0,2013,6
09 cataluã±a,2013-05,432653.0,2013,5
09 cataluã±a,2013-04,316102.0,2013,4
09 cataluã±a,2013-03,343738.0,2013,3
09 cataluã±a,2013-02,57548.0,2013,2
09 cataluã±a,2013-01,46864.0,2013,1
09 cataluã±a,2012-12,65216.0,2012,12
09 cataluã±a,2012-11,77709.0,2012,11
09 cataluã±a,2012-10,165282.0,2012,10
09 cataluã±a,2012-09,685587.0,2012,9
09 cataluã±a,2012-08,2242556.0,2012,8
09 cataluã±a,2012-07,1255777.0,2012,7
09 cataluã±a,2012-06,829650.0,2012,6
09 cataluã±a,2012-05,460598.0,2012,5
09 cataluã±a,2012-04,513688.0,2012,4
09 cataluã±a,2012-03,126900.0,2012,3
09 cataluã±a,2012-02,56944.0,2012,2
09 cataluã±a,2012-01,47366.0,2012,1
09 cataluã±a,2011-12,86148.0,2011,12
09 cataluã±a,2011-11,82235.0,2011,11
09 cataluã±a,2011-10,183811.0,2011,10
09 cataluã±a,2011-09,666652.0,2011,9
09 cataluã±a,2011-08,2274955.0,2011,8
09 cataluã±a,2011-07,1315086.0,2011,7
09 cataluã±a,2011-06,832207.0,2011,6
09 cataluã±a,2011-05,483166.0,2011,5
09 cataluã±a,2011-04,543191.0,2011,4
09 cataluã±a,2011-03,135173.0,2011,3
09 cataluã±a,2011-02,70805.0,2011,2
09 cataluã±a,2011-01,50658.0,2011,1
09 cataluã±a,2010-12,87099.0,2010,12
09 cataluã±a,2010-11,69755.0,2010,11
09 cataluã±a,2010-10,208916.0,2010,10
09 cataluã±a,2010-09,573755.0,2010,9
09 cataluã±a,2010-08,2156290.0,2010,8
09 cataluã±a,2010-07,1227833.0,2010,7
09 cataluã±a,2010-06,787523.0,2010,6
09 cataluã±a,2010-05,455449.0,2010,5
09 cataluã±a,2010-04,443528.0,2010,4
09 cataluã±a,2010-03,140188.0,2010,3
09 cataluã±a,2010-02,60902.0,2010,2
09 cataluã±a,2010-01,50859.0,2010,1
09 cataluã±a,2009-12,81784.0,2009,12
09 cataluã±a,2009-11,82548.0,2009,11
09 cataluã±a,2009-10,212496.0,2009,10
09 cataluã±a,2009-09,703148.0,2009,9
09 cataluã±a,2009-08,2153003.0,2009,8
09 cataluã±a,2009-07,1172776.0,2009,7
09 cataluã±a,2009-06,725407.0,2009,6
09 cataluã±a,2009-05,478029.0,2009,5
09 cataluã±a,2009-04,468902.0,2009,4
09 cataluã±a,2009-03,128797.0,2009,3
09 cataluã±a,2009-02,68966.0,2009,2
09 cataluã±a,2009-01,53618.0,2009,1
09 cataluã±a,2008-12,74357.0,2008,12
09 cataluã±a,2008-11,78662.0,2008,11
09 cataluã±a,2008-10,163349.0,2008,10
09 cataluã±a,2008-09,664730.0,2008,9
09 cataluã±a,2008-08,2287419.0,2008,8
09 cataluã±a,2008-07,1166364.0,2008,7
09 cataluã±a,2008-06,716635.0,2008,6
09 cataluã±a,2008-05,445687.0,2008,5
09 cataluã±a,2008-04,314782.0,2008,4
09 cataluã±a,2008-03,340237.0,2008,3
09 cataluã±a,2008-02,65818.0,2008,2
09 cataluã±a,2008-01,50380.0,2008,1
09 cataluã±a,2007-12,88954.0,2007,12
09 cataluã±a,2007-11,99087.0,2007,11
09 cataluã±a,2007-10,180292.0,2007,10
09 cataluã±a,2007-09,640663.0,2007,9
09 cataluã±a,2007-08,2287670.0,2007,8
09 cataluã±a,2007-07,1246032.0,2007,7
09 cataluã±a,2007-06,695910.0,2007,6
09 cataluã±a,2007-05,432805.0,2007,5
09 cataluã±a,2007-04,597994.0,2007,4
09 cataluã±a,2007-03,151040.0,2007,3
09 cataluã±a,2007-02,73487.0,2007,2
09 cataluã±a,2007-01,52805.0,2007,1
09 cataluã±a,2006-12,116795.0,2006,12
09 cataluã±a,2006-11,80704.0,2006,11
09 cataluã±a,2006-10,169822.0,2006,10
09 cataluã±a,2006-09,619874.0,2006,9
09 cataluã±a,2006-08,2423909.0,2006,8
09 cataluã±a,2006-07,1339997.0,2006,7
09 cataluã±a,2006-06,690751.0,2006,6
09 cataluã±a,2006-05,400754.0,2006,5
09 cataluã±a,2006-04,584061.0,2006,4
09 cataluã±a,2006-03,101215.0,2006,3
09 cataluã±a,2006-02,72974.0,2006,2
09 cataluã±a,2006-01,53937.0,2006,1
09 cataluã±a,2005-12,84714.0,2005,12
09 cataluã±a,2005-11,65725.0,2005,11
09 cataluã±a,2005-10,156391.0,2005,10
09 cataluã±a,2005-09,595562.0,2005,9
09 cataluã±a,2005-08,2302794.0,2005,8
09 cataluã±a,2005-07,1360757.0,2005,7
09 cataluã±a,2005-06,712213.0,2005,6
09 cataluã±a,2005-05,406493.0,2005,5
09 cataluã±a,2005-04,273267.0,2005,4
09 cataluã±a,2005-03,264107.0,2005,3
09 cataluã±a,2005-02,58742.0,2005,2
09 cataluã±a,2005-01,55386.0,2005,1
09 cataluã±a,2004-12,94308.0,2004,12
09 cataluã±a,2004-11,72058.0,2004,11
09 cataluã±a,2004-10,155705.0,2004,10
09 cataluã±a,2004-09,593164.0,2004,9
09 cataluã±a,2004-08,2463206.0,2004,8
09 cataluã±a,2004-07,1329415.0,2004,7
09 cataluã±a,2004-06,713554.0,2004,6
09 cataluã±a,2004-05,420789.0,2004,5
09 cataluã±a,2004-04,535246.0,2004,4
09 cataluã±a,2004-03,98924.0,2004,3
09 cataluã±a,2004-02,76505.0,2004,2
09 cataluã±a,2004-01,70520.0,2004,1
09 cataluã±a,2003-12,85897.0,2003,12
09 cataluã±a,2003-11,80421.0,2003,11
09 cataluã±a,2003-10,109470.0,2003,10
09 cataluã±a,2003-09,602161.0,2003,9
09 cataluã±a,2003-08,2430309.0,2003,8
09 cataluã±a,2003-07,1259341.0,2003,7
09 cataluã±a,2003-06,724644.0,2003,6
09 cataluã±a,2003-05,470986.0,2003,5
09 cataluã±a,2003-04,510087.0,2003,4
09 cataluã±a,2003-03,89401.0,2003,3
09 cataluã±a,2003-02,66374.0,2003,2
09 cataluã±a,2003-01,60784.0,2003,1
09 cataluã±a,2002-12,82996.0,2002,12
09 cataluã±a,2002-11,81043.0,2002,11
09 cataluã±a,2002-10,110393.0,2002,10
09 cataluã±a,2002-09,655279.0,2002,9
09 cataluã±a,2002-08,2525872.0,2002,8
09 cataluã±a,2002-07,1416417.0,2002,7
09 cataluã±a,2002-06,645208.0,2002,6
09 cataluã±a,2002-05,358407.0,2002,5
09 cataluã±a,2002-04,222150.0,2002,4
09 cataluã±a,2002-03,232941.0,2002,3
09 cataluã±a,2002-02,48882.0,2002,2
09 cataluã±a,2002-01,38575.0,2002,1
09 cataluã±a,2001-12,76807.0,2001,12
09 cataluã±a,2001-11,91144.0,2001,11
09 cataluã±a,2001-10,130188.0,2001,10
09 cataluã±a,2001-09,655881.0,2001,9
09 cataluã±a,2001-08,2732604.0,2001,8
09 cataluã±a,2001-07,1253271.0,2001,7
09 cataluã±a,2001-06,660429.0,2001,6
09 cataluã±a,2001-05,408524.0,2001,5
09 cataluã±a,2001-04,563772.0,2001,4
09 cataluã±a,2001-03,106529.0,2001,3
09 cataluã±a,2001-02,55500.0,2001,2
09 cataluã±a,2001-01,37751.0,2001,1
09 cataluã±a,2000-12,95370.0,2000,12
09 cataluã±a,2000-11,74088.0,2000,11
09 cataluã±a,2000-10,151678.0,2000,10
09 cataluã±a,2000-09,748978.0,2000,9
09 cataluã±a,2000-08,2499752.0,2000,8
09 cataluã±a,2000-07,1421434.0,2000,7
09 cataluã±a,2000-06,688310.0,2000,6
09 cataluã±a,2000-05,370972.0,2000,5
09 cataluã±a,2000-04,578052.0,2000,4
09 cataluã±a,2000-03,170925.0,2000,3
09 cataluã±a,2000-02,63962.0,2000,2
09 cataluã±a,2000-01,32577.0,2000,1
09 cataluã±a,1999-12,56004.0,1999,12
09 cataluã±a,1999-11,68292.0,1999,11
09 cataluã±a,1999-10,166782.0,1999,10
09 cataluã±a,1999-09,568631.0,1999,9
09 cataluã±a,1999-08,2363510.0,1999,8
09 cataluã±a,1999-07,1369315.0,1999,7
09 cataluã±a,1999-06,701599.0,1999,6
09 cataluã±a,1999-05,400075.0,1999,5
09 cataluã±a,1999-04,447557.0,1999,4
09 cataluã±a,1999-03,191678.0,1999,3
09 cataluã±a,1999-02,58406.0,1999,2
09 cataluã±a,1999-01,57158.0,1999,1
09 cataluã±a,2025-02,77224.0,2025,2
09 cataluã±a,2025-01,61585.0,2025,1
09 cataluã±a,2024-12,54852.0,2024,12
09 cataluã±a,2024-11,76055.0,2024,11
09 cataluã±a,2024-10,501057.0,2024,10
09 cataluã±a,2024-09,1291987.0,2024,9
09 cataluã±a,2024-08,2885305.0,2024,8
09 cataluã±a,2024-07,2692227.0,2024,7
09 cataluã±a,2024-06,1073451.0,2024,6
09 cataluã±a,2024-05,936049.0,2024,5
09 cataluã±a,2024-04,490264.0,2024,4
09 cataluã±a,2024-03,203768.0,2024,3
09 cataluã±a,2024-02,70061.0,2024,2
09 cataluã±a,2024-01,55460.0,2024,1
09 cataluã±a,2023-12,59167.0,2023,12
09 cataluã±a,2023-11,68435.0,2023,11
09 cataluã±a,2023-10,417005.0,2023,10
09 cataluã±a,2023-09,1179976.0,2023,9
09 cataluã±a,2023-08,2824226.0,2023,8
09 cataluã±a,2023-07,2501250.0,2023,7
09 cataluã±a,2023-06,1064903.0,2023,6
09 cataluã±a,2023-05,794872.0,2023,5
09 cataluã±a,2023-04,498234.0,2023,4
09 cataluã±a,2023-03,110600.0,2023,3
09 cataluã±a,2023-02,51564.0,2023,2
09 cataluã±a,2023-01,47714.0,2023,1
09 cataluã±a,2022-12,42411.0,2022,12
09 cataluã±a,2022-11,50952.0,2022,11
09 cataluã±a,2022-10,353300.0,2022,10
09 cataluã±a,2022-09,981152.0,2022,9
09 cataluã±a,2022-08,2890348.0,2022,8
09 cataluã±a,2022-07,2465229.0,2022,7
09 cataluã±a,2022-06,1016357.0,2022,6
09 cataluã±a,2022-05,576666.0,2022,5
09 cataluã±a,2022-04,382580.0,2022,4
09 cataluã±a,2022-03,76100.0,2022,3
09 cataluã±a,2022-02,46688.0,2022,2
09 cataluã±a,2022-01,35820.0,2022,1
09 cataluã±a,2021-12,40519.0,2021,12
09 cataluã±a,2021-11,37824.0,2021,11
09 cataluã±a,2021-10,268362.0,2021,10
09 cataluã±a,2021-09,760986.0,2021,9
09 cataluã±a,2021-08,1734013.0,2021,8
09 cataluã±a,2021-07,1121097.0,2021,7
09 cataluã±a,2021-06,283265.0,2021,6
09 cataluã±a,2021-05,94552.0,2021,5
09 cataluã±a,2021-04,35297.0,2021,4
09 cataluã±a,2021-03,17111.0,2021,3
09 cataluã±a,2021-02,6156.0,2021,2
09 cataluã±a,2021-01,4036.0,2021,1
09 cataluã±a,2020-12,5820.0,2020,12
09 cataluã±a,2020-11,0.0,2020,11
09 cataluã±a,2020-10,35956.0,2020,10
09 cataluã±a,2020-09,155214.0,2020,9
09 cataluã±a,2020-08,599593.0,2020,8
09 cataluã±a,2020-07,722921.0,2020,7
09 cataluã±a,2020-06,25123.0,2020,6
09 cataluã±a,2020-05,0.0,2020,5
09 cataluã±a,2020-04,0.0,2020,4
09 cataluã±a,2020-03,17614.0,2020,3
09 cataluã±a,2020-02,51292.0,2020,2
09 cataluã±a,2020-01,36490.0,2020,1
09 cataluã±a,2019-12,37858.0,2019,12
09 cataluã±a,2019-11,40888.0,2019,11
09 cataluã±a,2019-10,313720.0,2019,10
09 cataluã±a,2019-09,1034016.0,2019,9
09 cataluã±a,2019-08,2758068.0,2019,8
09 cataluã±a,2019-07,2503893.0,2019,7
09 cataluã±a,2019-06,1153205.0,2019,6
09 cataluã±a,2019-05,583230.0,2019,5
09 cataluã±a,2019-04,343287.0,2019,4
09 cataluã±a,2019-03,93667.0,2019,3
09 cataluã±a,2019-02,38075.0,2019,2
09 cataluã±a,2019-01,26516.0,2019,1
09 cataluã±a,2018-12,35374.0,2018,12
09 cataluã±a,2018-11,44557.0,2018,11
09 cataluã±a,2018-10,276651.0,2018,10
09 cataluã±a,2018-09,925803.0,2018,9
09 cataluã±a,2018-08,2813461.0,2018,8
09 cataluã±a,2018-07,2612556.0,2018,7
09 cataluã±a,2018-06,1011245.0,2018,6
09 cataluã±a,2018-05,679541.0,2018,5
09 cataluã±a,2018-04,328774.0,2018,4
09 cataluã±a,2018-03,107762.0,2018,3
09 cataluã±a,2018-02,36202.0,2018,2
09 cataluã±a,2018-01,26998.0,2018,1
09 cataluã±a,2017-12,35313.0,2017,12
09 cataluã±a,2017-11,30939.0,2017,11
09 cataluã±a,2017-10,227685.0,2017,10
09 cataluã±a,2017-09,1012607.0,2017,9
09 cataluã±a,2017-08,2950165.0,2017,8
09 cataluã±a,2017-07,2629969.0,2017,7
09 cataluã±a,2017-06,1071010.0,2017,6
09 cataluã±a,2017-05,539638.0,2017,5
09 cataluã±a,2017-04,405351.0,2017,4
09 cataluã±a,2017-03,71131.0,2017,3
09 cataluã±a,2017-02,36107.0,2017,2
09 cataluã±a,2017-01,28863.0,2017,1
09 cataluã±a,2016-12,35793.0,2016,12
09 cataluã±a,2016-11,31607.0,2016,11
09 cataluã±a,2016-10,242547.0,2016,10
09 cataluã±a,2016-09,910434.0,2016,9
09 cataluã±a,2016-08,2872197.0,2016,8
09 cataluã±a,2016-07,2420637.0,2016,7
09 cataluã±a,2016-06,912622.0,2016,6
09 cataluã±a,2016-05,570075.0,2016,5
09 cataluã±a,2016-04,314729.0,2016,4
09 cataluã±a,2016-03,104895.0,2016,3
09 cataluã±a,2016-02,40340.0,2016,2
09 cataluã±a,2016-01,27217.0,2016,1
09 cataluã±a,2015-12,35093.0,2015,12
09 cataluã±a,2015-11,43670.0,2015,11
09 cataluã±a,2015-10,231825.0,2015,10
09 cataluã±a,2015-09,888125.0,2015,9
09 cataluã±a,2015-08,2727691.0,2015,8
09 cataluã±a,2015-07,2505816.0,2015,7
09 cataluã±a,2015-06,827698.0,2015,6
09 cataluã±a,2015-05,603382.0,2015,5
09 cataluã±a,2015-04,294851.0,2015,4
09 cataluã±a,2015-03,68123.0,2015,3
09 cataluã±a,2015-02,35910.0,2015,2
09 cataluã±a,2015-01,30910.0,2015,1
09 cataluã±a,2014-12,31708.0,2014,12
09 cataluã±a,2014-11,28243.0,2014,11
09 cataluã±a,2014-10,202977.0,2014,10
09 cataluã±a,2014-09,821557.0,2014,9
09 cataluã±a,2014-08,2672451.0,2014,8
09 cataluã±a,2014-07,2311677.0,2014,7
09 cataluã±a,2014-06,804921.0,2014,6
09 cataluã±a,2014-05,481604.0,2014,5
09 cataluã±a,2014-04,224543.0,2014,4
09 cataluã±a,2014-03,60107.0,2014,3
09 cataluã±a,2014-02,26896.0,2014,2
09 cataluã±a,2014-01,24750.0,2014,1
09 cataluã±a,2013-12,33166.0,2013,12
09 cataluã±a,2013-11,46741.0,2013,11
09 cataluã±a,2013-10,185706.0,2013,10
09 cataluã±a,2013-09,734545.0,2013,9
09 cataluã±a,2013-08,2556271.0,2013,8
09 cataluã±a,2013-07,2615633.0,2013,7
09 cataluã±a,2013-06,922402.0,2013,6
09 cataluã±a,2013-05,617268.0,2013,5
09 cataluã±a,2013-04,219081.0,2013,4
09 cataluã±a,2013-03,82256.0,2013,3
09 cataluã±a,2013-02,24206.0,2013,2
09 cataluã±a,2013-01,23859.0,2013,1
09 cataluã±a,2012-12,26194.0,2012,12
09 cataluã±a,2012-11,28155.0,2012,11
09 cataluã±a,2012-10,159993.0,2012,10
09 cataluã±a,2012-09,749087.0,2012,9
09 cataluã±a,2012-08,2605330.0,2012,8
09 cataluã±a,2012-07,2609570.0,2012,7
09 cataluã±a,2012-06,792488.0,2012,6
09 cataluã±a,2012-05,464274.0,2012,5
09 cataluã±a,2012-04,211277.0,2012,4
09 cataluã±a,2012-03,50505.0,2012,3
09 cataluã±a,2012-02,29349.0,2012,2
09 cataluã±a,2012-01,25943.0,2012,1
09 cataluã±a,2011-12,23695.0,2011,12
09 cataluã±a,2011-11,29911.0,2011,11
09 cataluã±a,2011-10,173764.0,2011,10
09 cataluã±a,2011-09,700037.0,2011,9
09 cataluã±a,2011-08,2664313.0,2011,8
09 cataluã±a,2011-07,2423379.0,2011,7
09 cataluã±a,2011-06,798250.0,2011,6
09 cataluã±a,2011-05,403310.0,2011,5
09 cataluã±a,2011-04,208409.0,2011,4
09 cataluã±a,2011-03,32184.0,2011,3
09 cataluã±a,2011-02,18291.0,2011,2
09 cataluã±a,2011-01,15122.0,2011,1
09 cataluã±a,2010-12,15323.0,2010,12
09 cataluã±a,2010-11,28658.0,2010,11
09 cataluã±a,2010-10,159642.0,2010,10
09 cataluã±a,2010-09,590358.0,2010,9
09 cataluã±a,2010-08,2507884.0,2010,8
09 cataluã±a,2010-07,2361983.0,2010,7
09 cataluã±a,2010-06,711526.0,2010,6
09 cataluã±a,2010-05,475072.0,2010,5
09 cataluã±a,2010-04,198659.0,2010,4
09 cataluã±a,2010-03,64234.0,2010,3
09 cataluã±a,2010-02,28159.0,2010,2
09 cataluã±a,2010-01,20961.0,2010,1
09 cataluã±a,2009-12,17733.0,2009,12
09 cataluã±a,2009-11,22620.0,2009,11
09 cataluã±a,2009-10,126472.0,2009,10
09 cataluã±a,2009-09,563135.0,2009,9
09 cataluã±a,2009-08,2438024.0,2009,8
09 cataluã±a,2009-07,2392044.0,2009,7
09 cataluã±a,2009-06,697080.0,2009,6
09 cataluã±a,2009-05,432867.0,2009,5
09 cataluã±a,2009-04,187184.0,2009,4
09 cataluã±a,2009-03,62237.0,2009,3
09 cataluã±a,2009-02,27658.0,2009,2
09 cataluã±a,2009-01,26013.0,2009,1
09 cataluã±a,2008-12,23501.0,2008,12
09 cataluã±a,2008-11,25685.0,2008,11
09 cataluã±a,2008-10,122427.0,2008,10
09 cataluã±a,2008-09,599065.0,2008,9
09 cataluã±a,2008-08,2403650.0,2008,8
09 cataluã±a,2008-07,2757413.0,2008,7
09 cataluã±a,2008-06,753760.0,2008,6
09 cataluã±a,2008-05,475890.0,2008,5
09 cataluã±a,2008-04,194906.0,2008,4
09 cataluã±a,2008-03,81050.0,2008,3
09 cataluã±a,2008-02,30210.0,2008,2
09 cataluã±a,2008-01,23447.0,2008,1
09 cataluã±a,2007-12,26711.0,2007,12
09 cataluã±a,2007-11,28001.0,2007,11
09 cataluã±a,2007-10,124347.0,2007,10
09 cataluã±a,2007-09,666298.0,2007,9
09 cataluã±a,2007-08,2472831.0,2007,8
09 cataluã±a,2007-07,2556489.0,2007,7
09 cataluã±a,2007-06,831249.0,2007,6
09 cataluã±a,2007-05,475073.0,2007,5
09 cataluã±a,2007-04,206452.0,2007,4
09 cataluã±a,2007-03,77796.0,2007,3
09 cataluã±a,2007-02,59418.0,2007,2
09 cataluã±a,2007-01,22391.0,2007,1
09 cataluã±a,2006-12,19014.0,2006,12
09 cataluã±a,2006-11,20184.0,2006,11
09 cataluã±a,2006-10,124048.0,2006,10
09 cataluã±a,2006-09,632102.0,2006,9
09 cataluã±a,2006-08,2509655.0,2006,8
09 cataluã±a,2006-07,2659943.0,2006,7
09 cataluã±a,2006-06,800514.0,2006,6
09 cataluã±a,2006-05,475157.0,2006,5
09 cataluã±a,2006-04,208651.0,2006,4
09 cataluã±a,2006-03,35558.0,2006,3
09 cataluã±a,2006-02,16284.0,2006,2
09 cataluã±a,2006-01,13710.0,2006,1
09 cataluã±a,2005-12,8664.0,2005,12
09 cataluã±a,2005-11,18433.0,2005,11
09 cataluã±a,2005-10,96372.0,2005,10
09 cataluã±a,2005-09,621805.0,2005,9
09 cataluã±a,2005-08,2523742.0,2005,8
09 cataluã±a,2005-07,2587898.0,2005,7
09 cataluã±a,2005-06,696732.0,2005,6
09 cataluã±a,2005-05,434945.0,2005,5
09 cataluã±a,2005-04,117063.0,2005,4
09 cataluã±a,2005-03,23136.0,2005,3
09 cataluã±a,2005-02,8705.0,2005,2
09 cataluã±a,2005-01,8485.0,2005,1
09 cataluã±a,2004-12,14103.0,2004,12
09 cataluã±a,2004-11,7225.0,2004,11
09 cataluã±a,2004-10,44464.0,2004,10
09 cataluã±a,2004-09,553099.0,2004,9
09 cataluã±a,2004-08,2407079.0,2004,8
09 cataluã±a,2004-07,2488577.0,2004,7
09 cataluã±a,2004-06,668485.0,2004,6
09 cataluã±a,2004-05,348298.0,2004,5
09 cataluã±a,2004-04,160126.0,2004,4
09 cataluã±a,2004-03,23159.0,2004,3
09 cataluã±a,2004-02,15671.0,2004,2
09 cataluã±a,2004-01,19573.0,2004,1
09 cataluã±a,2003-12,15037.0,2003,12
09 cataluã±a,2003-11,11644.0,2003,11
09 cataluã±a,2003-10,50444.0,2003,10
09 cataluã±a,2003-09,566922.0,2003,9
09 cataluã±a,2003-08,2676361.0,2003,8
09 cataluã±a,2003-07,2621900.0,2003,7
09 cataluã±a,2003-06,803275.0,2003,6
09 cataluã±a,2003-05,431733.0,2003,5
09 cataluã±a,2003-04,168708.0,2003,4
09 cataluã±a,2003-03,23916.0,2003,3
09 cataluã±a,2003-02,10639.0,2003,2
09 cataluã±a,2003-01,14766.0,2003,1
