region,period,total,year,month
09 cataluã±a,2021-10,2.02,2021,10
09 cataluã±a,2021-09,2.04,2021,9
09 cataluã±a,2021-08,3.23,2021,8
09 cataluã±a,2021-07,4.77,2021,7
09 cataluã±a,2021-06,2.04,2021,6
09 cataluã±a,2021-05,2.28,2021,5
09 cataluã±a,2021-04,2.14,2021,4
09 cataluã±a,2021-03,2.18,2021,3
09 cataluã±a,2021-02,0.0,2021,2
09 cataluã±a,2021-01,4.12,2021,1
09 cataluã±a,2020-12,3.28,2020,12
09 cataluã±a,2020-11,0.0,2020,11
09 cataluã±a,2020-10,2.54,2020,10
09 cataluã±a,2020-09,2.68,2020,9
09 cataluã±a,2020-08,3.79,2020,8
09 cataluã±a,2020-07,4.9,2020,7
09 cataluã±a,2020-06,6.55,2020,6
09 cataluã±a,2020-05,0.0,2020,5
09 cataluã±a,2020-04,0.0,2020,4
09 cataluã±a,2020-03,2.91,2020,3
09 cataluã±a,2020-02,2.83,2020,2
09 cataluã±a,2020-01,3.05,2020,1
09 cataluã±a,2019-12,2.68,2019,12
09 cataluã±a,2019-11,2.36,2019,11
09 cataluã±a,2019-10,2.36,2019,10
09 cataluã±a,2019-09,2.52,2019,9
09 cataluã±a,2019-08,3.06,2019,8
09 cataluã±a,2019-07,3.76,2019,7
09 cataluã±a,2019-06,2.3,2019,6
09 cataluã±a,2019-05,2.32,2019,5
09 cataluã±a,2019-04,2.56,2019,4
09 cataluã±a,2019-03,2.27,2019,3
09 cataluã±a,2019-02,2.85,2019,2
09 cataluã±a,2019-01,3.2,2019,1
09 cataluã±a,2018-12,2.78,2018,12
09 cataluã±a,2018-11,2.48,2018,11
09 cataluã±a,2018-10,2.45,2018,10
09 cataluã±a,2018-09,2.75,2018,9
09 cataluã±a,2018-08,3.07,2018,8
09 cataluã±a,2018-07,3.58,2018,7
09 cataluã±a,2018-06,2.29,2018,6
09 cataluã±a,2018-05,2.02,2018,5
09 cataluã±a,2018-04,2.2,2018,4
09 cataluã±a,2018-03,2.33,2018,3
09 cataluã±a,2018-02,2.29,2018,2
09 cataluã±a,2018-01,2.58,2018,1
09 cataluã±a,2017-12,2.39,2017,12
09 cataluã±a,2017-11,2.21,2017,11
09 cataluã±a,2017-10,2.32,2017,10
09 cataluã±a,2017-09,2.37,2017,9
09 cataluã±a,2017-08,3.2,2017,8
09 cataluã±a,2017-07,3.47,2017,7
09 cataluã±a,2017-06,2.42,2017,6
09 cataluã±a,2017-05,2.28,2017,5
09 cataluã±a,2017-04,2.36,2017,4
09 cataluã±a,2017-03,2.36,2017,3
09 cataluã±a,2017-02,2.5,2017,2
09 cataluã±a,2017-01,2.59,2017,1
09 cataluã±a,2016-12,2.34,2016,12
09 cataluã±a,2016-11,2.13,2016,11
09 cataluã±a,2016-10,2.34,2016,10
09 cataluã±a,2016-09,2.37,2016,9
09 cataluã±a,2016-08,3.3,2016,8
09 cataluã±a,2016-07,3.48,2016,7
09 cataluã±a,2016-06,2.32,2016,6
09 cataluã±a,2016-05,2.17,2016,5
09 cataluã±a,2016-04,2.28,2016,4
09 cataluã±a,2016-03,2.47,2016,3
09 cataluã±a,2016-02,2.42,2016,2
09 cataluã±a,2016-01,2.43,2016,1
09 cataluã±a,2015-12,2.51,2015,12
09 cataluã±a,2015-11,2.15,2015,11
09 cataluã±a,2015-10,2.27,2015,10
09 cataluã±a,2015-09,2.51,2015,9
09 cataluã±a,2015-08,3.14,2015,8
09 cataluã±a,2015-07,3.62,2015,7
09 cataluã±a,2015-06,2.34,2015,6
09 cataluã±a,2015-05,2.18,2015,5
09 cataluã±a,2015-04,2.26,2015,4
09 cataluã±a,2015-03,2.33,2015,3
09 cataluã±a,2015-02,2.33,2015,2
09 cataluã±a,2015-01,2.49,2015,1
09 cataluã±a,2014-12,2.2,2014,12
09 cataluã±a,2014-11,2.29,2014,11
09 cataluã±a,2014-10,2.14,2014,10
09 cataluã±a,2014-09,2.56,2014,9
09 cataluã±a,2014-08,3.23,2014,8
09 cataluã±a,2014-07,3.86,2014,7
09 cataluã±a,2014-06,2.24,2014,6
09 cataluã±a,2014-05,2.13,2014,5
09 cataluã±a,2014-04,2.43,2014,4
09 cataluã±a,2014-03,2.33,2014,3
09 cataluã±a,2014-02,2.27,2014,2
09 cataluã±a,2014-01,2.76,2014,1
10 comunitat valenciana,2025-02,2.69,2025,2
10 comunitat valenciana,2025-01,2.93,2025,1
10 comunitat valenciana,2024-12,2.27,2024,12
10 comunitat valenciana,2024-11,2.46,2024,11
10 comunitat valenciana,2024-10,2.45,2024,10
10 comunitat valenciana,2024-09,2.39,2024,9
10 comunitat valenciana,2024-08,2.72,2024,8
10 comunitat valenciana,2024-07,3.5,2024,7
10 comunitat valenciana,2024-06,2.59,2024,6
10 comunitat valenciana,2024-05,2.32,2024,5
10 comunitat valenciana,2024-04,2.51,2024,4
10 comunitat valenciana,2024-03,2.43,2024,3
10 comunitat valenciana,2024-02,2.23,2024,2
10 comunitat valenciana,2024-01,2.37,2024,1
10 comunitat valenciana,2023-12,2.3,2023,12
10 comunitat valenciana,2023-11,2.2,2023,11
10 comunitat valenciana,2023-10,2.15,2023,10
10 comunitat valenciana,2023-09,3.34,2023,9
10 comunitat valenciana,2023-08,2.69,2023,8
10 comunitat valenciana,2023-07,3.18,2023,7
10 comunitat valenciana,2023-06,2.58,2023,6
10 comunitat valenciana,2023-05,2.68,2023,5
10 comunitat valenciana,2023-04,2.43,2023,4
10 comunitat valenciana,2023-03,2.35,2023,3
10 comunitat valenciana,2023-02,2.21,2023,2
10 comunitat valenciana,2023-01,2.06,2023,1
10 comunitat valenciana,2022-12,2.21,2022,12
10 comunitat valenciana,2022-11,2.18,2022,11
10 comunitat valenciana,2022-10,2.03,2022,10
10 comunitat valenciana,2022-09,2.55,2022,9
10 comunitat valenciana,2022-08,2.85,2022,8
10 comunitat valenciana,2022-07,4.66,2022,7
10 comunitat valenciana,2022-06,2.84,2022,6
10 comunitat valenciana,2022-05,2.39,2022,5
10 comunitat valenciana,2022-04,2.32,2022,4
10 comunitat valenciana,2022-03,3.13,2022,3
10 comunitat valenciana,2022-02,2.67,2022,2
10 comunitat valenciana,2022-01,2.3,2022,1
10 comunitat valenciana,2021-12,2.15,2021,12
10 comunitat valenciana,2021-11,2.15,2021,11
10 comunitat valenciana,2021-10,2.0,2021,10
10 comunitat valenciana,2021-09,2.85,2021,9
10 comunitat valenciana,2021-08,3.56,2021,8
10 comunitat valenciana,2021-07,3.94,2021,7
10 comunitat valenciana,2021-06,2.13,2021,6
10 comunitat valenciana,2021-05,2.93,2021,5
10 comunitat valenciana,2021-04,2.12,2021,4
10 comunitat valenciana,2021-03,3.24,2021,3
10 comunitat valenciana,2021-02,5.63,2021,2
10 comunitat valenciana,2021-01,7.96,2021,1
10 comunitat valenciana,2020-12,7.23,2020,12
10 comunitat valenciana,2020-11,0.0,2020,11
10 comunitat valenciana,2020-10,3.23,2020,10
10 comunitat valenciana,2020-09,2.23,2020,9
10 comunitat valenciana,2020-08,2.03,2020,8
10 comunitat valenciana,2020-07,2.08,2020,7
10 comunitat valenciana,2020-06,6.37,2020,6
10 comunitat valenciana,2020-05,0.0,2020,5
10 comunitat valenciana,2020-04,0.0,2020,4
10 comunitat valenciana,2020-03,3.38,2020,3
10 comunitat valenciana,2020-02,2.7,2020,2
10 comunitat valenciana,2020-01,2.65,2020,1
10 comunitat valenciana,2019-12,3.15,2019,12
10 comunitat valenciana,2019-11,2.55,2019,11
10 comunitat valenciana,2019-10,2.79,2019,10
10 comunitat valenciana,2019-09,2.82,2019,9
10 comunitat valenciana,2019-08,2.59,2019,8
10 comunitat valenciana,2019-07,3.53,2019,7
10 comunitat valenciana,2019-06,2.48,2019,6
10 comunitat valenciana,2019-05,2.61,2019,5
10 comunitat valenciana,2019-04,2.77,2019,4
10 comunitat valenciana,2019-03,2.81,2019,3
10 comunitat valenciana,2019-02,2.7,2019,2
10 comunitat valenciana,2019-01,3.16,2019,1
10 comunitat valenciana,2018-12,3.1,2018,12
10 comunitat valenciana,2018-11,2.44,2018,11
10 comunitat valenciana,2018-10,2.49,2018,10
10 comunitat valenciana,2018-09,2.81,2018,9
10 comunitat valenciana,2018-08,2.7,2018,8
10 comunitat valenciana,2018-07,3.28,2018,7
10 comunitat valenciana,2018-06,2.65,2018,6
10 comunitat valenciana,2018-05,2.91,2018,5
10 comunitat valenciana,2018-04,2.51,2018,4
10 comunitat valenciana,2018-03,2.47,2018,3
10 comunitat valenciana,2018-02,2.39,2018,2
10 comunitat valenciana,2018-01,2.72,2018,1
10 comunitat valenciana,2017-12,2.63,2017,12
10 comunitat valenciana,2017-11,2.45,2017,11
10 comunitat valenciana,2017-10,2.47,2017,10
10 comunitat valenciana,2017-09,2.56,2017,9
10 comunitat valenciana,2017-08,2.65,2017,8
10 comunitat valenciana,2017-07,3.19,2017,7
10 comunitat valenciana,2017-06,2.25,2017,6
10 comunitat valenciana,2017-05,2.47,2017,5
10 comunitat valenciana,2017-04,2.53,2017,4
10 comunitat valenciana,2017-03,2.59,2017,3
10 comunitat valenciana,2017-02,2.32,2017,2
10 comunitat valenciana,2017-01,2.9,2017,1
10 comunitat valenciana,2016-12,2.25,2016,12
10 comunitat valenciana,2016-11,2.17,2016,11
10 comunitat valenciana,2016-10,2.23,2016,10
10 comunitat valenciana,2016-09,2.23,2016,9
10 comunitat valenciana,2016-08,2.96,2016,8
10 comunitat valenciana,2016-07,3.19,2016,7
10 comunitat valenciana,2016-06,2.35,2016,6
10 comunitat valenciana,2016-05,2.41,2016,5
10 comunitat valenciana,2016-04,2.35,2016,4
10 comunitat valenciana,2016-03,2.68,2016,3
10 comunitat valenciana,2016-02,2.19,2016,2
10 comunitat valenciana,2016-01,2.5,2016,1
10 comunitat valenciana,2015-12,2.41,2015,12
10 comunitat valenciana,2015-11,2.2,2015,11
10 comunitat valenciana,2015-10,2.39,2015,10
10 comunitat valenciana,2015-09,2.47,2015,9
10 comunitat valenciana,2015-08,2.82,2015,8
10 comunitat valenciana,2015-07,3.12,2015,7
10 comunitat valenciana,2015-06,2.31,2015,6
10 comunitat valenciana,2015-05,2.34,2015,5
10 comunitat valenciana,2015-04,2.1,2015,4
10 comunitat valenciana,2015-03,2.0,2015,3
10 comunitat valenciana,2015-02,2.99,2015,2
10 comunitat valenciana,2015-01,3.73,2015,1
10 comunitat valenciana,2014-12,2.42,2014,12
10 comunitat valenciana,2014-11,2.08,2014,11
10 comunitat valenciana,2014-10,2.03,2014,10
10 comunitat valenciana,2014-09,2.33,2014,9
10 comunitat valenciana,2014-08,2.11,2014,8
10 comunitat valenciana,2014-07,2.54,2014,7
10 comunitat valenciana,2014-06,1.68,2014,6
10 comunitat valenciana,2014-05,1.64,2014,5
10 comunitat valenciana,2014-04,1.86,2014,4
10 comunitat valenciana,2014-03,1.55,2014,3
10 comunitat valenciana,2014-02,1.96,2014,2
10 comunitat valenciana,2014-01,2.46,2014,1
11 extremadura,2025-02,1.7,2025,2
11 extremadura,2025-01,0.0,2025,1
11 extremadura,2024-12,1.42,2024,12
11 extremadura,2024-11,1.54,2024,11
11 extremadura,2024-10,1.33,2024,10
11 extremadura,2024-09,1.74,2024,9
11 extremadura,2024-08,2.33,2024,8
11 extremadura,2024-07,11.7,2024,7
11 extremadura,2024-06,2.73,2024,6
11 extremadura,2024-05,2.1,2024,5
11 extremadura,2024-04,1.78,2024,4
11 extremadura,2024-03,1.93,2024,3
11 extremadura,2024-02,1.46,2024,2
11 extremadura,2024-01,1.55,2024,1
11 extremadura,2023-12,1.82,2023,12
11 extremadura,2023-11,1.59,2023,11
11 extremadura,2023-10,1.68,2023,10
11 extremadura,2023-09,1.7,2023,9
11 extremadura,2023-08,2.75,2023,8
11 extremadura,2023-07,6.44,2023,7
11 extremadura,2023-06,2.35,2023,6
11 extremadura,2023-05,1.74,2023,5
11 extremadura,2023-04,1.84,2023,4
11 extremadura,2023-03,1.9,2023,3
11 extremadura,2023-02,1.93,2023,2
11 extremadura,2023-01,1.56,2023,1
11 extremadura,2022-12,0.0,2022,12
11 extremadura,2022-11,1.7,2022,11
11 extremadura,2022-10,1.76,2022,10
11 extremadura,2022-09,1.81,2022,9
11 extremadura,2022-08,2.2,2022,8
11 extremadura,2022-07,10.76,2022,7
11 extremadura,2022-06,2.57,2022,6
11 extremadura,2022-05,3.2,2022,5
11 extremadura,2022-04,1.85,2022,4
11 extremadura,2022-03,1.77,2022,3
11 extremadura,2022-02,0.0,2022,2
11 extremadura,2022-01,2.07,2022,1
11 extremadura,2021-12,2.1,2021,12
11 extremadura,2021-11,2.3,2021,11
11 extremadura,2021-10,2.12,2021,10
11 extremadura,2021-09,1.98,2021,9
11 extremadura,2021-08,0.0,2021,8
11 extremadura,2021-07,0.0,2021,7
11 extremadura,2021-06,0.0,2021,6
11 extremadura,2021-05,0.0,2021,5
11 extremadura,2021-04,0.0,2021,4
11 extremadura,2021-03,0.0,2021,3
11 extremadura,2021-02,0.0,2021,2
11 extremadura,2021-01,0.0,2021,1
11 extremadura,2020-12,0.0,2020,12
11 extremadura,2020-11,0.0,2020,11
11 extremadura,2020-10,0.0,2020,10
11 extremadura,2020-09,0.0,2020,9
11 extremadura,2020-08,2.37,2020,8
11 extremadura,2020-07,12.19,2020,7
11 extremadura,2020-06,0.0,2020,6
11 extremadura,2020-05,0.0,2020,5
11 extremadura,2020-04,0.0,2020,4
11 extremadura,2020-03,0.0,2020,3
11 extremadura,2020-02,1.78,2020,2
11 extremadura,2020-01,0.0,2020,1
11 extremadura,2019-12,1.91,2019,12
11 extremadura,2019-11,1.65,2019,11
11 extremadura,2019-10,2.08,2019,10
11 extremadura,2019-09,1.71,2019,9
11 extremadura,2019-08,3.44,2019,8
11 extremadura,2019-07,4.24,2019,7
11 extremadura,2019-06,2.61,2019,6
11 extremadura,2019-05,2.43,2019,5
11 extremadura,2019-04,2.06,2019,4
11 extremadura,2019-03,1.42,2019,3
11 extremadura,2019-02,1.78,2019,2
11 extremadura,2019-01,1.72,2019,1
11 extremadura,2018-12,2.35,2018,12
11 extremadura,2018-11,1.7,2018,11
11 extremadura,2018-10,1.86,2018,10
11 extremadura,2018-09,1.78,2018,9
11 extremadura,2018-08,3.52,2018,8
11 extremadura,2018-07,6.65,2018,7
11 extremadura,2018-06,2.45,2018,6
11 extremadura,2018-05,2.11,2018,5
11 extremadura,2018-04,2.05,2018,4
11 extremadura,2018-03,2.16,2018,3
11 extremadura,2018-02,2.09,2018,2
11 extremadura,2018-01,1.71,2018,1
11 extremadura,2017-12,2.48,2017,12
11 extremadura,2017-11,1.85,2017,11
11 extremadura,2017-10,2.78,2017,10
11 extremadura,2017-09,1.53,2017,9
11 extremadura,2017-08,3.73,2017,8
11 extremadura,2017-07,7.31,2017,7
11 extremadura,2017-06,2.43,2017,6
11 extremadura,2017-05,2.17,2017,5
11 extremadura,2017-04,2.14,2017,4
11 extremadura,2017-03,1.51,2017,3
11 extremadura,2017-02,1.91,2017,2
11 extremadura,2017-01,1.67,2017,1
11 extremadura,2016-12,2.35,2016,12
11 extremadura,2016-11,1.89,2016,11
11 extremadura,2016-10,2.18,2016,10
11 extremadura,2016-09,1.8,2016,9
11 extremadura,2016-08,3.66,2016,8
11 extremadura,2016-07,7.03,2016,7
11 extremadura,2016-06,2.86,2016,6
11 extremadura,2016-05,2.73,2016,5
11 extremadura,2016-04,1.92,2016,4
11 extremadura,2016-03,2.56,2016,3
11 extremadura,2016-02,2.31,2016,2
11 extremadura,2016-01,2.82,2016,1
11 extremadura,2015-12,2.47,2015,12
11 extremadura,2015-11,1.65,2015,11
11 extremadura,2015-10,1.89,2015,10
11 extremadura,2015-09,1.69,2015,9
11 extremadura,2015-08,4.09,2015,8
11 extremadura,2015-07,6.56,2015,7
11 extremadura,2015-06,2.91,2015,6
11 extremadura,2015-05,2.26,2015,5
11 extremadura,2015-04,2.53,2015,4
11 extremadura,2015-03,2.05,2015,3
11 extremadura,2015-02,1.37,2015,2
11 extremadura,2015-01,1.52,2015,1
11 extremadura,2014-12,2.51,2014,12
11 extremadura,2014-11,2.13,2014,11
11 extremadura,2014-10,1.63,2014,10
11 extremadura,2014-09,1.76,2014,9
11 extremadura,2014-08,4.38,2014,8
11 extremadura,2014-07,10.93,2014,7
11 extremadura,2014-06,2.72,2014,6
11 extremadura,2014-05,2.14,2014,5
11 extremadura,2014-04,2.16,2014,4
11 extremadura,2014-03,1.46,2014,3
11 extremadura,2014-02,1.52,2014,2
11 extremadura,2014-01,1.31,2014,1
12 galicia,2025-02,1.15,2025,2
12 galicia,2025-01,1.48,2025,1
12 galicia,2024-12,1.45,2024,12
12 galicia,2024-11,1.26,2024,11
12 galicia,2024-10,1.21,2024,10
12 galicia,2024-09,1.14,2024,9
12 galicia,2024-08,1.21,2024,8
12 galicia,2024-07,1.2,2024,7
12 galicia,2024-06,1.17,2024,6
12 galicia,2024-05,1.16,2024,5
12 galicia,2024-04,1.16,2024,4
12 galicia,2024-03,1.13,2024,3
12 galicia,2024-02,1.27,2024,2
12 galicia,2024-01,1.46,2024,1
12 galicia,2023-12,1.06,2023,12
12 galicia,2023-11,1.12,2023,11
12 galicia,2023-10,1.09,2023,10
12 galicia,2023-09,1.14,2023,9
12 galicia,2023-08,1.09,2023,8
12 galicia,2023-07,1.13,2023,7
12 galicia,2023-06,1.24,2023,6
12 galicia,2023-05,1.19,2023,5
12 galicia,2023-04,1.15,2023,4
12 galicia,2023-03,1.07,2023,3
12 galicia,2023-02,1.06,2023,2
12 galicia,2023-01,1.12,2023,1
12 galicia,2022-12,1.26,2022,12
12 galicia,2022-11,1.29,2022,11
12 galicia,2022-10,1.26,2022,10
12 galicia,2022-09,1.1,2022,9
12 galicia,2022-08,1.22,2022,8
12 galicia,2022-07,1.14,2022,7
12 galicia,2022-06,1.15,2022,6
12 galicia,2022-05,1.22,2022,5
12 galicia,2022-04,1.02,2022,4
12 galicia,2022-03,1.02,2022,3
12 galicia,2022-02,1.04,2022,2
12 galicia,2022-01,1.23,2022,1
12 galicia,2021-12,1.08,2021,12
12 galicia,2021-11,1.07,2021,11
12 galicia,2021-10,1.24,2021,10
12 galicia,2021-09,1.21,2021,9
12 galicia,2021-08,1.16,2021,8
12 galicia,2021-07,1.24,2021,7
12 galicia,2021-06,1.21,2021,6
12 galicia,2021-05,1.2,2021,5
12 galicia,2021-04,1.53,2021,4
12 galicia,2021-03,1.74,2021,3
12 galicia,2021-02,0.0,2021,2
12 galicia,2021-01,0.0,2021,1
12 galicia,2020-12,0.0,2020,12
12 galicia,2020-11,0.0,2020,11
12 galicia,2020-10,0.0,2020,10
12 galicia,2020-09,2.4,2020,9
12 galicia,2020-08,3.48,2020,8
12 galicia,2020-07,4.95,2020,7
12 galicia,2020-06,0.0,2020,6
12 galicia,2020-05,0.0,2020,5
12 galicia,2020-04,0.0,2020,4
12 galicia,2020-03,0.0,2020,3
12 galicia,2020-02,0.0,2020,2
12 galicia,2020-01,0.0,2020,1
12 galicia,2019-12,2.49,2019,12
12 galicia,2019-11,1.42,2019,11
12 galicia,2019-10,2.41,2019,10
12 galicia,2019-09,1.7,2019,9
12 galicia,2019-08,1.9,2019,8
12 galicia,2019-07,3.63,2019,7
12 galicia,2019-06,2.08,2019,6
12 galicia,2019-05,0.0,2019,5
12 galicia,2019-04,2.18,2019,4
12 galicia,2019-03,0.0,2019,3
12 galicia,2019-02,0.0,2019,2
12 galicia,2019-01,0.0,2019,1
12 galicia,2018-12,0.0,2018,12
12 galicia,2018-11,0.0,2018,11
12 galicia,2018-10,1.64,2018,10
12 galicia,2018-09,3.69,2018,9
12 galicia,2018-08,7.2,2018,8
12 galicia,2018-07,9.04,2018,7
12 galicia,2018-06,2.61,2018,6
12 galicia,2018-05,1.11,2018,5
12 galicia,2018-04,2.65,2018,4
12 galicia,2018-03,1.67,2018,3
12 galicia,2018-02,0.0,2018,2
12 galicia,2018-01,0.0,2018,1
12 galicia,2017-12,2.1,2017,12
12 galicia,2017-11,0.0,2017,11
12 galicia,2017-10,1.76,2017,10
12 galicia,2017-09,2.8,2017,9
12 galicia,2017-08,5.94,2017,8
12 galicia,2017-07,5.83,2017,7
12 galicia,2017-06,2.82,2017,6
12 galicia,2017-05,1.84,2017,5
12 galicia,2017-04,0.0,2017,4
12 galicia,2017-03,0.0,2017,3
12 galicia,2017-02,0.0,2017,2
12 galicia,2017-01,0.0,2017,1
12 galicia,2016-12,1.88,2016,12
12 galicia,2016-11,1.28,2016,11
12 galicia,2016-10,1.54,2016,10
12 galicia,2016-09,1.7,2016,9
12 galicia,2016-08,5.07,2016,8
12 galicia,2016-07,5.99,2016,7
12 galicia,2016-06,2.57,2016,6
12 galicia,2016-05,1.24,2016,5
12 galicia,2016-04,1.72,2016,4
12 galicia,2016-03,1.84,2016,3
12 galicia,2016-02,1.34,2016,2
12 galicia,2016-01,1.47,2016,1
12 galicia,2015-12,1.4,2015,12
12 galicia,2015-11,1.3,2015,11
12 galicia,2015-10,1.54,2015,10
12 galicia,2015-09,1.28,2015,9
12 galicia,2015-08,6.22,2015,8
12 galicia,2015-07,7.46,2015,7
12 galicia,2015-06,2.18,2015,6
12 galicia,2015-05,1.31,2015,5
12 galicia,2015-04,2.85,2015,4
12 galicia,2015-03,1.79,2015,3
12 galicia,2015-02,1.64,2015,2
12 galicia,2015-01,1.17,2015,1
12 galicia,2014-12,1.17,2014,12
12 galicia,2014-11,1.13,2014,11
12 galicia,2014-10,1.45,2014,10
12 galicia,2014-09,2.02,2014,9
12 galicia,2014-08,3.26,2014,8
12 galicia,2014-07,4.6,2014,7
12 galicia,2014-06,2.51,2014,6
12 galicia,2014-05,1.93,2014,5
12 galicia,2014-04,7.84,2014,4
12 galicia,2014-03,1.67,2014,3
12 galicia,2014-02,1.57,2014,2
12 galicia,2014-01,1.59,2014,1
"13 madrid, comunidad de",2025-02,1.82,2025,2
"13 madrid, comunidad de",2025-01,1.99,2025,1
"13 madrid, comunidad de",2024-12,1.85,2024,12
"13 madrid, comunidad de",2024-11,2.04,2024,11
"13 madrid, comunidad de",2024-10,2.0,2024,10
"13 madrid, comunidad de",2024-09,2.06,2024,9
"13 madrid, comunidad de",2024-08,1.89,2024,8
"13 madrid, comunidad de",2024-07,1.92,2024,7
"13 madrid, comunidad de",2024-06,1.84,2024,6
"13 madrid, comunidad de",2024-05,1.87,2024,5
"13 madrid, comunidad de",2024-04,1.92,2024,4
"13 madrid, comunidad de",2024-03,2.22,2024,3
"13 madrid, comunidad de",2024-02,2.13,2024,2
"13 madrid, comunidad de",2024-01,2.02,2024,1
"13 madrid, comunidad de",2023-12,1.91,2023,12
"13 madrid, comunidad de",2023-11,1.74,2023,11
"13 madrid, comunidad de",2023-10,1.91,2023,10
"13 madrid, comunidad de",2023-09,1.88,2023,9
"13 madrid, comunidad de",2023-08,1.86,2023,8
"13 madrid, comunidad de",2023-07,2.14,2023,7
"13 madrid, comunidad de",2023-06,1.78,2023,6
"13 madrid, comunidad de",2023-05,1.82,2023,5
"13 madrid, comunidad de",2023-04,1.92,2023,4
"13 madrid, comunidad de",2023-03,1.99,2023,3
"13 madrid, comunidad de",2023-02,2.0,2023,2
"13 madrid, comunidad de",2023-01,2.0,2023,1
"13 madrid, comunidad de",2022-12,1.97,2022,12
"13 madrid, comunidad de",2022-11,1.99,2022,11
"13 madrid, comunidad de",2022-10,2.07,2022,10
"13 madrid, comunidad de",2022-09,1.9,2022,9
"13 madrid, comunidad de",2022-08,1.96,2022,8
"13 madrid, comunidad de",2022-07,2.0,2022,7
"13 madrid, comunidad de",2022-06,2.12,2022,6
"13 madrid, comunidad de",2022-05,2.03,2022,5
"13 madrid, comunidad de",2022-04,2.14,2022,4
"13 madrid, comunidad de",2022-03,2.16,2022,3
"13 madrid, comunidad de",2022-02,1.96,2022,2
"13 madrid, comunidad de",2022-01,2.12,2022,1
"13 madrid, comunidad de",2021-12,2.16,2021,12
"13 madrid, comunidad de",2021-11,2.06,2021,11
"13 madrid, comunidad de",2021-10,2.09,2021,10
"13 madrid, comunidad de",2021-09,2.0,2021,9
"13 madrid, comunidad de",2021-08,3.03,2021,8
"13 madrid, comunidad de",2021-07,4.43,2021,7
"13 madrid, comunidad de",2021-06,2.12,2021,6
"13 madrid, comunidad de",2021-05,2.06,2021,5
"13 madrid, comunidad de",2021-04,2.59,2021,4
"13 madrid, comunidad de",2021-03,1.94,2021,3
"13 madrid, comunidad de",2021-02,2.31,2021,2
"13 madrid, comunidad de",2021-01,2.57,2021,1
"13 madrid, comunidad de",2020-12,2.25,2020,12
"13 madrid, comunidad de",2020-11,0.0,2020,11
"13 madrid, comunidad de",2020-10,1.62,2020,10
"13 madrid, comunidad de",2020-09,0.0,2020,9
"13 madrid, comunidad de",2020-08,0.0,2020,8
"13 madrid, comunidad de",2020-07,0.0,2020,7
"13 madrid, comunidad de",2020-06,0.0,2020,6
"13 madrid, comunidad de",2020-05,0.0,2020,5
"13 madrid, comunidad de",2020-04,0.0,2020,4
"13 madrid, comunidad de",2020-03,2.38,2020,3
"13 madrid, comunidad de",2020-02,1.9,2020,2
"13 madrid, comunidad de",2020-01,2.3,2020,1
"13 madrid, comunidad de",2019-12,2.53,2019,12
"13 madrid, comunidad de",2019-11,1.61,2019,11
"13 madrid, comunidad de",2019-10,1.66,2019,10
"13 madrid, comunidad de",2019-09,1.68,2019,9
"13 madrid, comunidad de",2019-08,2.74,2019,8
"13 madrid, comunidad de",2019-07,2.92,2019,7
"13 madrid, comunidad de",2019-06,1.67,2019,6
"13 madrid, comunidad de",2019-05,2.12,2019,5
"13 madrid, comunidad de",2019-04,2.26,2019,4
"13 madrid, comunidad de",2019-03,1.95,2019,3
"13 madrid, comunidad de",2019-02,2.19,2019,2
"13 madrid, comunidad de",2019-01,2.3,2019,1
"13 madrid, comunidad de",2018-12,2.27,2018,12
"13 madrid, comunidad de",2018-11,1.76,2018,11
"13 madrid, comunidad de",2018-10,1.61,2018,10
"13 madrid, comunidad de",2018-09,1.55,2018,9
"13 madrid, comunidad de",2018-08,1.81,2018,8
"13 madrid, comunidad de",2018-07,2.77,2018,7
"13 madrid, comunidad de",2018-06,2.1,2018,6
"13 madrid, comunidad de",2018-05,2.1,2018,5
"13 madrid, comunidad de",2018-04,2.09,2018,4
