total,year,month,source,region,period
5875.0,2022,11,total_accommodations,total national,2022-11
27072.0,2022,10,total_accommodations,total national,2022-10
44894.0,2022,9,total_accommodations,total national,2022-09
122656.0,2022,8,total_accommodations,total national,2022-08
98314.0,2022,7,total_accommodations,total national,2022-07
50643.0,2022,6,total_accommodations,total national,2022-06
31263.0,2022,5,total_accommodations,total national,2022-05
32620.0,2022,4,total_accommodations,total national,2022-04
9375.0,2022,3,total_accommodations,total national,2022-03
7589.0,2022,2,total_accommodations,total national,2022-02
6188.0,2022,1,total_accommodations,total national,2022-01
5929.0,2025,2,total_accommodations,total national,2025-02
3623.0,2025,1,total_accommodations,total national,2025-01
9128.0,2024,12,total_accommodations,total national,2024-12
6167.0,2024,11,total_accommodations,total national,2024-11
13810.0,2024,10,total_accommodations,total national,2024-10
23899.0,2024,9,total_accommodations,total national,2024-09
96967.0,2024,8,total_accommodations,total national,2024-08
65613.0,2024,7,total_accommodations,total national,2024-07
32299.0,2024,6,total_accommodations,total national,2024-06
17258.0,2024,5,total_accommodations,total national,2024-05
14429.0,2024,4,total_accommodations,total national,2024-04
17179.0,2024,3,total_accommodations,total national,2024-03
6321.0,2024,2,total_accommodations,total national,2024-02
5367.0,2024,1,total_accommodations,total national,2024-01
8317.0,2023,12,total_accommodations,total national,2023-12
4734.0,2023,11,total_accommodations,total national,2023-11
20678.0,2023,10,total_accommodations,total national,2023-10
26898.0,2023,9,total_accommodations,total national,2023-09
95761.0,2023,8,total_accommodations,total national,2023-08
63416.0,2023,7,total_accommodations,total national,2023-07
26020.0,2023,6,total_accommodations,total national,2023-06
10639.0,2023,5,total_accommodations,total national,2023-05
34186.0,2023,4,total_accommodations,total national,2023-04
8638.0,2023,3,total_accommodations,total national,2023-03
5898.0,2023,2,total_accommodations,total national,2023-02
4446.0,2023,1,total_accommodations,total national,2023-01
6902.0,2022,12,total_accommodations,total national,2022-12
4411.0,2022,11,total_accommodations,total national,2022-11
17922.0,2022,10,total_accommodations,total national,2022-10
26073.0,2022,9,total_accommodations,total national,2022-09
85386.0,2022,8,total_accommodations,total national,2022-08
65638.0,2022,7,total_accommodations,total national,2022-07
30390.0,2022,6,total_accommodations,total national,2022-06
15063.0,2022,5,total_accommodations,total national,2022-05
23542.0,2022,4,total_accommodations,total national,2022-04
6374.0,2022,3,total_accommodations,total national,2022-03
6186.0,2022,2,total_accommodations,total national,2022-02
5488.0,2022,1,total_accommodations,total national,2022-01
1421.0,2025,2,total_accommodations,total national,2025-02
1524.0,2025,1,total_accommodations,total national,2025-01
1547.0,2024,12,total_accommodations,total national,2024-12
3316.0,2024,11,total_accommodations,total national,2024-11
9852.0,2024,10,total_accommodations,total national,2024-10
21295.0,2024,9,total_accommodations,total national,2024-09
39417.0,2024,8,total_accommodations,total national,2024-08
31037.0,2024,7,total_accommodations,total national,2024-07
20957.0,2024,6,total_accommodations,total national,2024-06
23624.0,2024,5,total_accommodations,total national,2024-05
13712.0,2024,4,total_accommodations,total national,2024-04
4159.0,2024,3,total_accommodations,total national,2024-03
1816.0,2024,2,total_accommodations,total national,2024-02
1182.0,2024,1,total_accommodations,total national,2024-01
794.0,2023,12,total_accommodations,total national,2023-12
2102.0,2023,11,total_accommodations,total national,2023-11
10960.0,2023,10,total_accommodations,total national,2023-10
17670.0,2023,9,total_accommodations,total national,2023-09
40565.0,2023,8,total_accommodations,total national,2023-08
33868.0,2023,7,total_accommodations,total national,2023-07
16391.0,2023,6,total_accommodations,total national,2023-06
18656.0,2023,5,total_accommodations,total national,2023-05
13479.0,2023,4,total_accommodations,total national,2023-04
4427.0,2023,3,total_accommodations,total national,2023-03
1327.0,2023,2,total_accommodations,total national,2023-02
1009.0,2023,1,total_accommodations,total national,2023-01
914.0,2022,12,total_accommodations,total national,2022-12
1464.0,2022,11,total_accommodations,total national,2022-11
9150.0,2022,10,total_accommodations,total national,2022-10
18821.0,2022,9,total_accommodations,total national,2022-09
37269.0,2022,8,total_accommodations,total national,2022-08
32676.0,2022,7,total_accommodations,total national,2022-07
20253.0,2022,6,total_accommodations,total national,2022-06
16200.0,2022,5,total_accommodations,total national,2022-05
9078.0,2022,4,total_accommodations,total national,2022-04
3001.0,2022,3,total_accommodations,total national,2022-03
1403.0,2022,2,total_accommodations,total national,2022-02
700.0,2022,1,total_accommodations,total national,2022-01
26424.0,2025,2,total_accommodations,total national,2025-02
18252.0,2025,1,total_accommodations,total national,2025-01
30828.0,2024,12,total_accommodations,total national,2024-12
28912.0,2024,11,total_accommodations,total national,2024-11
60815.0,2024,10,total_accommodations,total national,2024-10
106354.0,2024,9,total_accommodations,total national,2024-09
479954.0,2024,8,total_accommodations,total national,2024-08
302710.0,2024,7,total_accommodations,total national,2024-07
123460.0,2024,6,total_accommodations,total national,2024-06
96061.0,2024,5,total_accommodations,total national,2024-05
71848.0,2024,4,total_accommodations,total national,2024-04
57617.0,2024,3,total_accommodations,total national,2024-03
21086.0,2024,2,total_accommodations,total national,2024-02
19150.0,2024,1,total_accommodations,total national,2024-01
27726.0,2023,12,total_accommodations,total national,2023-12
19439.0,2023,11,total_accommodations,total national,2023-11
80989.0,2023,10,total_accommodations,total national,2023-10
112420.0,2023,9,total_accommodations,total national,2023-09
475729.0,2023,8,total_accommodations,total national,2023-08
297274.0,2023,7,total_accommodations,total national,2023-07
99881.0,2023,6,total_accommodations,total national,2023-06
77047.0,2023,5,total_accommodations,total national,2023-05
123642.0,2023,4,total_accommodations,total national,2023-04
30410.0,2023,3,total_accommodations,total national,2023-03
16944.0,2023,2,total_accommodations,total national,2023-02
13598.0,2023,1,total_accommodations,total national,2023-01
26651.0,2022,12,total_accommodations,total national,2022-12
17758.0,2022,11,total_accommodations,total national,2022-11
74846.0,2022,10,total_accommodations,total national,2022-10
115085.0,2022,9,total_accommodations,total national,2022-09
456178.0,2022,8,total_accommodations,total national,2022-08
307622.0,2022,7,total_accommodations,total national,2022-07
123872.0,2022,6,total_accommodations,total national,2022-06
77947.0,2022,5,total_accommodations,total national,2022-05
92863.0,2022,4,total_accommodations,total national,2022-04
23467.0,2022,3,total_accommodations,total national,2022-03
19038.0,2022,2,total_accommodations,total national,2022-02
17053.0,2022,1,total_accommodations,total national,2022-01
22742.0,2025,2,total_accommodations,total national,2025-02
15699.0,2025,1,total_accommodations,total national,2025-01
27718.0,2024,12,total_accommodations,total national,2024-12
23430.0,2024,11,total_accommodations,total national,2024-11
38590.0,2024,10,total_accommodations,total national,2024-10
59306.0,2024,9,total_accommodations,total national,2024-09
369966.0,2024,8,total_accommodations,total national,2024-08
204848.0,2024,7,total_accommodations,total national,2024-07
73072.0,2024,6,total_accommodations,total national,2024-06
46048.0,2024,5,total_accommodations,total national,2024-05
39197.0,2024,4,total_accommodations,total national,2024-04
49230.0,2024,3,total_accommodations,total national,2024-03
17592.0,2024,2,total_accommodations,total national,2024-02
17525.0,2024,1,total_accommodations,total national,2024-01
26034.0,2023,12,total_accommodations,total national,2023-12
14630.0,2023,11,total_accommodations,total national,2023-11
56317.0,2023,10,total_accommodations,total national,2023-10
72100.0,2023,9,total_accommodations,total national,2023-09
357560.0,2023,8,total_accommodations,total national,2023-08
197140.0,2023,7,total_accommodations,total national,2023-07
62750.0,2023,6,total_accommodations,total national,2023-06
25571.0,2023,5,total_accommodations,total national,2023-05
87508.0,2023,4,total_accommodations,total national,2023-04
19362.0,2023,3,total_accommodations,total national,2023-03
14470.0,2023,2,total_accommodations,total national,2023-02
11983.0,2023,1,total_accommodations,total national,2023-01
24637.0,2022,12,total_accommodations,total national,2022-12
14716.0,2022,11,total_accommodations,total national,2022-11
52166.0,2022,10,total_accommodations,total national,2022-10
71480.0,2022,9,total_accommodations,total national,2022-09
344384.0,2022,8,total_accommodations,total national,2022-08
208923.0,2022,7,total_accommodations,total national,2022-07
74172.0,2022,6,total_accommodations,total national,2022-06
35673.0,2022,5,total_accommodations,total national,2022-05
69990.0,2022,4,total_accommodations,total national,2022-04
16364.0,2022,3,total_accommodations,total national,2022-03
15976.0,2022,2,total_accommodations,total national,2022-02
15153.0,2022,1,total_accommodations,total national,2022-01
3682.0,2025,2,total_accommodations,total national,2025-02
2553.0,2025,1,total_accommodations,total national,2025-01
3110.0,2024,12,total_accommodations,total national,2024-12
5482.0,2024,11,total_accommodations,total national,2024-11
22226.0,2024,10,total_accommodations,total national,2024-10
47048.0,2024,9,total_accommodations,total national,2024-09
109988.0,2024,8,total_accommodations,total national,2024-08
97861.0,2024,7,total_accommodations,total national,2024-07
50387.0,2024,6,total_accommodations,total national,2024-06
50013.0,2024,5,total_accommodations,total national,2024-05
32651.0,2024,4,total_accommodations,total national,2024-04
8387.0,2024,3,total_accommodations,total national,2024-03
3495.0,2024,2,total_accommodations,total national,2024-02
1625.0,2024,1,total_accommodations,total national,2024-01
1691.0,2023,12,total_accommodations,total national,2023-12
4808.0,2023,11,total_accommodations,total national,2023-11
24672.0,2023,10,total_accommodations,total national,2023-10
40321.0,2023,9,total_accommodations,total national,2023-09
118168.0,2023,8,total_accommodations,total national,2023-08
100134.0,2023,7,total_accommodations,total national,2023-07
37130.0,2023,6,total_accommodations,total national,2023-06
51476.0,2023,5,total_accommodations,total national,2023-05
36134.0,2023,4,total_accommodations,total national,2023-04
11048.0,2023,3,total_accommodations,total national,2023-03
2474.0,2023,2,total_accommodations,total national,2023-02
1614.0,2023,1,total_accommodations,total national,2023-01
2014.0,2022,12,total_accommodations,total national,2022-12
3042.0,2022,11,total_accommodations,total national,2022-11
22680.0,2022,10,total_accommodations,total national,2022-10
43606.0,2022,9,total_accommodations,total national,2022-09
111794.0,2022,8,total_accommodations,total national,2022-08
98699.0,2022,7,total_accommodations,total national,2022-07
49700.0,2022,6,total_accommodations,total national,2022-06
42274.0,2022,5,total_accommodations,total national,2022-05
22873.0,2022,4,total_accommodations,total national,2022-04
7103.0,2022,3,total_accommodations,total national,2022-03
3062.0,2022,2,total_accommodations,total national,2022-02
1900.0,2022,1,total_accommodations,total national,2022-01
526.0,2025,2,total_accommodations,total national,2025-02
228.0,2025,1,total_accommodations,total national,2025-01
0.0,2024,12,total_accommodations,total national,2024-12
