region,period,total,year,month
"14 murcia, regiã³n de",2015-04,2507.0,2015,4
"14 murcia, regiã³n de",2015-03,2142.0,2015,3
"14 murcia, regiã³n de",2015-02,2086.0,2015,2
"14 murcia, regiã³n de",2015-01,1237.0,2015,1
"14 murcia, regiã³n de",2014-12,952.0,2014,12
"14 murcia, regiã³n de",2014-11,1691.0,2014,11
"14 murcia, regiã³n de",2014-10,2625.0,2014,10
"14 murcia, regiã³n de",2014-09,2826.0,2014,9
"14 murcia, regiã³n de",2014-08,4175.0,2014,8
"14 murcia, regiã³n de",2014-07,3540.0,2014,7
"14 murcia, regiã³n de",2014-06,2818.0,2014,6
"14 murcia, regiã³n de",2014-05,1813.0,2014,5
"14 murcia, regiã³n de",2014-04,2214.0,2014,4
"14 murcia, regiã³n de",2014-03,2313.0,2014,3
"14 murcia, regiã³n de",2014-02,1669.0,2014,2
"14 murcia, regiã³n de",2014-01,910.0,2014,1
"14 murcia, regiã³n de",2025-02,18634.0,2025,2
"14 murcia, regiã³n de",2025-01,15809.0,2025,1
"14 murcia, regiã³n de",2024-12,22478.0,2024,12
"14 murcia, regiã³n de",2024-11,37302.0,2024,11
"14 murcia, regiã³n de",2024-10,41833.0,2024,10
"14 murcia, regiã³n de",2024-09,68621.0,2024,9
"14 murcia, regiã³n de",2024-08,170195.0,2024,8
"14 murcia, regiã³n de",2024-07,129893.0,2024,7
"14 murcia, regiã³n de",2024-06,71152.0,2024,6
"14 murcia, regiã³n de",2024-05,43266.0,2024,5
"14 murcia, regiã³n de",2024-04,35169.0,2024,4
"14 murcia, regiã³n de",2024-03,48199.0,2024,3
"14 murcia, regiã³n de",2024-02,34470.0,2024,2
"14 murcia, regiã³n de",2024-01,25959.0,2024,1
"14 murcia, regiã³n de",2023-12,28160.0,2023,12
"14 murcia, regiã³n de",2023-11,36590.0,2023,11
"14 murcia, regiã³n de",2023-10,55753.0,2023,10
"14 murcia, regiã³n de",2023-09,73366.0,2023,9
"14 murcia, regiã³n de",2023-08,202463.0,2023,8
"14 murcia, regiã³n de",2023-07,149285.0,2023,7
"14 murcia, regiã³n de",2023-06,83773.0,2023,6
"14 murcia, regiã³n de",2023-05,54954.0,2023,5
"14 murcia, regiã³n de",2023-04,52039.0,2023,4
"14 murcia, regiã³n de",2023-03,33034.0,2023,3
"14 murcia, regiã³n de",2023-02,28749.0,2023,2
"14 murcia, regiã³n de",2023-01,27620.0,2023,1
"14 murcia, regiã³n de",2022-12,31428.0,2022,12
"14 murcia, regiã³n de",2022-11,32259.0,2022,11
"14 murcia, regiã³n de",2022-10,47500.0,2022,10
"14 murcia, regiã³n de",2022-09,57485.0,2022,9
"14 murcia, regiã³n de",2022-08,202736.0,2022,8
"14 murcia, regiã³n de",2022-07,162676.0,2022,7
"14 murcia, regiã³n de",2022-06,89573.0,2022,6
"14 murcia, regiã³n de",2022-05,58792.0,2022,5
"14 murcia, regiã³n de",2022-04,59254.0,2022,4
"14 murcia, regiã³n de",2022-03,39788.0,2022,3
"14 murcia, regiã³n de",2022-02,35170.0,2022,2
"14 murcia, regiã³n de",2022-01,32704.0,2022,1
"14 murcia, regiã³n de",2021-12,34452.0,2021,12
"14 murcia, regiã³n de",2021-11,36122.0,2021,11
"14 murcia, regiã³n de",2021-10,60548.0,2021,10
"14 murcia, regiã³n de",2021-09,71914.0,2021,9
"14 murcia, regiã³n de",2021-08,185668.0,2021,8
"14 murcia, regiã³n de",2021-07,140918.0,2021,7
"14 murcia, regiã³n de",2021-06,60591.0,2021,6
"14 murcia, regiã³n de",2021-05,26497.0,2021,5
"14 murcia, regiã³n de",2021-04,18135.0,2021,4
"14 murcia, regiã³n de",2021-03,18021.0,2021,3
"14 murcia, regiã³n de",2021-02,13353.0,2021,2
"14 murcia, regiã³n de",2021-01,11474.0,2021,1
"14 murcia, regiã³n de",2020-12,11782.0,2020,12
"14 murcia, regiã³n de",2020-11,12761.0,2020,11
"14 murcia, regiã³n de",2020-10,18321.0,2020,10
"14 murcia, regiã³n de",2020-09,32797.0,2020,9
"14 murcia, regiã³n de",2020-08,104164.0,2020,8
"14 murcia, regiã³n de",2020-07,71350.0,2020,7
"14 murcia, regiã³n de",2020-06,18481.0,2020,6
"14 murcia, regiã³n de",2020-05,4662.0,2020,5
"14 murcia, regiã³n de",2020-04,0.0,2020,4
"14 murcia, regiã³n de",2020-03,16404.0,2020,3
"14 murcia, regiã³n de",2020-02,32852.0,2020,2
"14 murcia, regiã³n de",2020-01,27399.0,2020,1
"14 murcia, regiã³n de",2019-12,27686.0,2019,12
"14 murcia, regiã³n de",2019-11,36042.0,2019,11
"14 murcia, regiã³n de",2019-10,48325.0,2019,10
"14 murcia, regiã³n de",2019-09,77122.0,2019,9
"14 murcia, regiã³n de",2019-08,169730.0,2019,8
"14 murcia, regiã³n de",2019-07,133100.0,2019,7
"14 murcia, regiã³n de",2019-06,88908.0,2019,6
"14 murcia, regiã³n de",2019-05,53017.0,2019,5
"14 murcia, regiã³n de",2019-04,50931.0,2019,4
"14 murcia, regiã³n de",2019-03,44310.0,2019,3
"14 murcia, regiã³n de",2019-02,35342.0,2019,2
"14 murcia, regiã³n de",2019-01,28711.0,2019,1
"14 murcia, regiã³n de",2018-12,26279.0,2018,12
"14 murcia, regiã³n de",2018-11,39662.0,2018,11
"14 murcia, regiã³n de",2018-10,56473.0,2018,10
"14 murcia, regiã³n de",2018-09,82648.0,2018,9
"14 murcia, regiã³n de",2018-08,179571.0,2018,8
"14 murcia, regiã³n de",2018-07,155716.0,2018,7
"14 murcia, regiã³n de",2018-06,97291.0,2018,6
"14 murcia, regiã³n de",2018-05,53601.0,2018,5
"14 murcia, regiã³n de",2018-04,48552.0,2018,4
"14 murcia, regiã³n de",2018-03,52467.0,2018,3
"14 murcia, regiã³n de",2018-02,33172.0,2018,2
"14 murcia, regiã³n de",2018-01,26951.0,2018,1
"14 murcia, regiã³n de",2017-12,28951.0,2017,12
"14 murcia, regiã³n de",2017-11,41430.0,2017,11
"14 murcia, regiã³n de",2017-10,53901.0,2017,10
"14 murcia, regiã³n de",2017-09,83242.0,2017,9
"14 murcia, regiã³n de",2017-08,189984.0,2017,8
"14 murcia, regiã³n de",2017-07,159896.0,2017,7
"14 murcia, regiã³n de",2017-06,82156.0,2017,6
"14 murcia, regiã³n de",2017-05,49419.0,2017,5
"14 murcia, regiã³n de",2017-04,57968.0,2017,4
"14 murcia, regiã³n de",2017-03,45139.0,2017,3
"14 murcia, regiã³n de",2017-02,34694.0,2017,2
"14 murcia, regiã³n de",2017-01,25687.0,2017,1
"14 murcia, regiã³n de",2016-12,26602.0,2016,12
"14 murcia, regiã³n de",2016-11,36558.0,2016,11
"14 murcia, regiã³n de",2016-10,56336.0,2016,10
"14 murcia, regiã³n de",2016-09,77076.0,2016,9
"14 murcia, regiã³n de",2016-08,198223.0,2016,8
"14 murcia, regiã³n de",2016-07,166072.0,2016,7
"14 murcia, regiã³n de",2016-06,93393.0,2016,6
"14 murcia, regiã³n de",2016-05,52876.0,2016,5
"14 murcia, regiã³n de",2016-04,45725.0,2016,4
"14 murcia, regiã³n de",2016-03,52963.0,2016,3
"14 murcia, regiã³n de",2016-02,35310.0,2016,2
"14 murcia, regiã³n de",2016-01,26763.0,2016,1
"14 murcia, regiã³n de",2015-12,25922.0,2015,12
"14 murcia, regiã³n de",2015-11,37586.0,2015,11
"14 murcia, regiã³n de",2015-10,46266.0,2015,10
"14 murcia, regiã³n de",2015-09,73234.0,2015,9
"14 murcia, regiã³n de",2015-08,198744.0,2015,8
"14 murcia, regiã³n de",2015-07,166496.0,2015,7
"14 murcia, regiã³n de",2015-06,102443.0,2015,6
"14 murcia, regiã³n de",2015-05,46229.0,2015,5
"14 murcia, regiã³n de",2015-04,47229.0,2015,4
"14 murcia, regiã³n de",2015-03,48405.0,2015,3
"14 murcia, regiã³n de",2015-02,33715.0,2015,2
"14 murcia, regiã³n de",2015-01,28527.0,2015,1
"14 murcia, regiã³n de",2014-12,25262.0,2014,12
"14 murcia, regiã³n de",2014-11,32743.0,2014,11
"14 murcia, regiã³n de",2014-10,43063.0,2014,10
"14 murcia, regiã³n de",2014-09,74513.0,2014,9
"14 murcia, regiã³n de",2014-08,209139.0,2014,8
"14 murcia, regiã³n de",2014-07,155817.0,2014,7
"14 murcia, regiã³n de",2014-06,90252.0,2014,6
"14 murcia, regiã³n de",2014-05,43031.0,2014,5
"14 murcia, regiã³n de",2014-04,51309.0,2014,4
"14 murcia, regiã³n de",2014-03,49406.0,2014,3
"14 murcia, regiã³n de",2014-02,30419.0,2014,2
"14 murcia, regiã³n de",2014-01,24961.0,2014,1
"14 murcia, regiã³n de",2025-02,9910.0,2025,2
"14 murcia, regiã³n de",2025-01,10525.0,2025,1
"14 murcia, regiã³n de",2024-12,14123.0,2024,12
"14 murcia, regiã³n de",2024-11,19899.0,2024,11
"14 murcia, regiã³n de",2024-10,19688.0,2024,10
"14 murcia, regiã³n de",2024-09,46767.0,2024,9
"14 murcia, regiã³n de",2024-08,136777.0,2024,8
"14 murcia, regiã³n de",2024-07,107517.0,2024,7
"14 murcia, regiã³n de",2024-06,51548.0,2024,6
"14 murcia, regiã³n de",2024-05,27858.0,2024,5
"14 murcia, regiã³n de",2024-04,20138.0,2024,4
"14 murcia, regiã³n de",2024-03,30038.0,2024,3
"14 murcia, regiã³n de",2024-02,22420.0,2024,2
"14 murcia, regiã³n de",2024-01,16271.0,2024,1
"14 murcia, regiã³n de",2023-12,19266.0,2023,12
"14 murcia, regiã³n de",2023-11,20519.0,2023,11
"14 murcia, regiã³n de",2023-10,32743.0,2023,10
"14 murcia, regiã³n de",2023-09,50698.0,2023,9
"14 murcia, regiã³n de",2023-08,167321.0,2023,8
"14 murcia, regiã³n de",2023-07,125308.0,2023,7
"14 murcia, regiã³n de",2023-06,65200.0,2023,6
"14 murcia, regiã³n de",2023-05,38288.0,2023,5
"14 murcia, regiã³n de",2023-04,36078.0,2023,4
"14 murcia, regiã³n de",2023-03,18185.0,2023,3
"14 murcia, regiã³n de",2023-02,16535.0,2023,2
"14 murcia, regiã³n de",2023-01,17147.0,2023,1
"14 murcia, regiã³n de",2022-12,23454.0,2022,12
"14 murcia, regiã³n de",2022-11,18634.0,2022,11
"14 murcia, regiã³n de",2022-10,26908.0,2022,10
"14 murcia, regiã³n de",2022-09,43045.0,2022,9
"14 murcia, regiã³n de",2022-08,163681.0,2022,8
"14 murcia, regiã³n de",2022-07,137529.0,2022,7
"14 murcia, regiã³n de",2022-06,69713.0,2022,6
"14 murcia, regiã³n de",2022-05,39073.0,2022,5
"14 murcia, regiã³n de",2022-04,44458.0,2022,4
"14 murcia, regiã³n de",2022-03,22858.0,2022,3
"14 murcia, regiã³n de",2022-02,21453.0,2022,2
"14 murcia, regiã³n de",2022-01,20291.0,2022,1
"14 murcia, regiã³n de",2021-12,22656.0,2021,12
"14 murcia, regiã³n de",2021-11,20226.0,2021,11
"14 murcia, regiã³n de",2021-10,37276.0,2021,10
"14 murcia, regiã³n de",2021-09,54169.0,2021,9
"14 murcia, regiã³n de",2021-08,164803.0,2021,8
"14 murcia, regiã³n de",2021-07,128167.0,2021,7
"14 murcia, regiã³n de",2021-06,54247.0,2021,6
"14 murcia, regiã³n de",2021-05,23221.0,2021,5
"14 murcia, regiã³n de",2021-04,15682.0,2021,4
"14 murcia, regiã³n de",2021-03,13784.0,2021,3
"14 murcia, regiã³n de",2021-02,11348.0,2021,2
"14 murcia, regiã³n de",2021-01,9395.0,2021,1
"14 murcia, regiã³n de",2020-12,9807.0,2020,12
"14 murcia, regiã³n de",2020-11,11146.0,2020,11
"14 murcia, regiã³n de",2020-10,14966.0,2020,10
"14 murcia, regiã³n de",2020-09,29220.0,2020,9
"14 murcia, regiã³n de",2020-08,95021.0,2020,8
"14 murcia, regiã³n de",2020-07,65465.0,2020,7
"14 murcia, regiã³n de",2020-06,17681.0,2020,6
"14 murcia, regiã³n de",2020-05,0.0,2020,5
"14 murcia, regiã³n de",2020-04,0.0,2020,4
"14 murcia, regiã³n de",2020-03,9483.0,2020,3
"14 murcia, regiã³n de",2020-02,16453.0,2020,2
"14 murcia, regiã³n de",2020-01,15163.0,2020,1
"14 murcia, regiã³n de",2019-12,17839.0,2019,12
"14 murcia, regiã³n de",2019-11,15960.0,2019,11
"14 murcia, regiã³n de",2019-10,20174.0,2019,10
"14 murcia, regiã³n de",2019-09,49929.0,2019,9
"14 murcia, regiã³n de",2019-08,138605.0,2019,8
"14 murcia, regiã³n de",2019-07,108236.0,2019,7
"14 murcia, regiã³n de",2019-06,63548.0,2019,6
"14 murcia, regiã³n de",2019-05,35640.0,2019,5
"14 murcia, regiã³n de",2019-04,30585.0,2019,4
"14 murcia, regiã³n de",2019-03,20384.0,2019,3
"14 murcia, regiã³n de",2019-02,15022.0,2019,2
"14 murcia, regiã³n de",2019-01,14221.0,2019,1
"14 murcia, regiã³n de",2018-12,15839.0,2018,12
"14 murcia, regiã³n de",2018-11,16653.0,2018,11
"14 murcia, regiã³n de",2018-10,26620.0,2018,10
"14 murcia, regiã³n de",2018-09,55506.0,2018,9
"14 murcia, regiã³n de",2018-08,142859.0,2018,8
"14 murcia, regiã³n de",2018-07,123926.0,2018,7
"14 murcia, regiã³n de",2018-06,66227.0,2018,6
"14 murcia, regiã³n de",2018-05,34197.0,2018,5
"14 murcia, regiã³n de",2018-04,28090.0,2018,4
"14 murcia, regiã³n de",2018-03,28578.0,2018,3
"14 murcia, regiã³n de",2018-02,14260.0,2018,2
"14 murcia, regiã³n de",2018-01,14226.0,2018,1
"14 murcia, regiã³n de",2017-12,18676.0,2017,12
"14 murcia, regiã³n de",2017-11,16485.0,2017,11
"14 murcia, regiã³n de",2017-10,25084.0,2017,10
"14 murcia, regiã³n de",2017-09,57573.0,2017,9
"14 murcia, regiã³n de",2017-08,157568.0,2017,8
"14 murcia, regiã³n de",2017-07,128600.0,2017,7
"14 murcia, regiã³n de",2017-06,58671.0,2017,6
"14 murcia, regiã³n de",2017-05,31512.0,2017,5
"14 murcia, regiã³n de",2017-04,35446.0,2017,4
"14 murcia, regiã³n de",2017-03,15462.0,2017,3
"14 murcia, regiã³n de",2017-02,12881.0,2017,2
"14 murcia, regiã³n de",2017-01,11984.0,2017,1
"14 murcia, regiã³n de",2016-12,14725.0,2016,12
"14 murcia, regiã³n de",2016-11,13123.0,2016,11
"14 murcia, regiã³n de",2016-10,25831.0,2016,10
"14 murcia, regiã³n de",2016-09,51953.0,2016,9
"14 murcia, regiã³n de",2016-08,163214.0,2016,8
"14 murcia, regiã³n de",2016-07,134484.0,2016,7
"14 murcia, regiã³n de",2016-06,73854.0,2016,6
"14 murcia, regiã³n de",2016-05,34840.0,2016,5
"14 murcia, regiã³n de",2016-04,23087.0,2016,4
"14 murcia, regiã³n de",2016-03,21976.0,2016,3
"14 murcia, regiã³n de",2016-02,12337.0,2016,2
"14 murcia, regiã³n de",2016-01,12216.0,2016,1
"14 murcia, regiã³n de",2015-12,13219.0,2015,12
"14 murcia, regiã³n de",2015-11,13666.0,2015,11
"14 murcia, regiã³n de",2015-10,23896.0,2015,10
"14 murcia, regiã³n de",2015-09,51071.0,2015,9
"14 murcia, regiã³n de",2015-08,166534.0,2015,8
"14 murcia, regiã³n de",2015-07,134432.0,2015,7
"14 murcia, regiã³n de",2015-06,79410.0,2015,6
"14 murcia, regiã³n de",2015-05,30979.0,2015,5
"14 murcia, regiã³n de",2015-04,26819.0,2015,4
"14 murcia, regiã³n de",2015-03,19870.0,2015,3
"14 murcia, regiã³n de",2015-02,14087.0,2015,2
"14 murcia, regiã³n de",2015-01,15084.0,2015,1
"14 murcia, regiã³n de",2014-12,16108.0,2014,12
"14 murcia, regiã³n de",2014-11,15603.0,2014,11
"14 murcia, regiã³n de",2014-10,22731.0,2014,10
"14 murcia, regiã³n de",2014-09,55748.0,2014,9
"14 murcia, regiã³n de",2014-08,171341.0,2014,8
"14 murcia, regiã³n de",2014-07,125706.0,2014,7
"14 murcia, regiã³n de",2014-06,71492.0,2014,6
"14 murcia, regiã³n de",2014-05,30533.0,2014,5
"14 murcia, regiã³n de",2014-04,31564.0,2014,4
"14 murcia, regiã³n de",2014-03,16537.0,2014,3
"14 murcia, regiã³n de",2014-02,11769.0,2014,2
"14 murcia, regiã³n de",2014-01,11384.0,2014,1
"14 murcia, regiã³n de",2025-02,8724.0,2025,2
"14 murcia, regiã³n de",2025-01,5285.0,2025,1
"14 murcia, regiã³n de",2024-12,8356.0,2024,12
"14 murcia, regiã³n de",2024-11,17403.0,2024,11
"14 murcia, regiã³n de",2024-10,22145.0,2024,10
"14 murcia, regiã³n de",2024-09,21854.0,2024,9
"14 murcia, regiã³n de",2024-08,33418.0,2024,8
"14 murcia, regiã³n de",2024-07,22375.0,2024,7
"14 murcia, regiã³n de",2024-06,19604.0,2024,6
"14 murcia, regiã³n de",2024-05,15408.0,2024,5
"14 murcia, regiã³n de",2024-04,15031.0,2024,4
"14 murcia, regiã³n de",2024-03,18161.0,2024,3
"14 murcia, regiã³n de",2024-02,12051.0,2024,2
"14 murcia, regiã³n de",2024-01,9688.0,2024,1
"14 murcia, regiã³n de",2023-12,8894.0,2023,12
"14 murcia, regiã³n de",2023-11,16071.0,2023,11
"14 murcia, regiã³n de",2023-10,23010.0,2023,10
"14 murcia, regiã³n de",2023-09,22668.0,2023,9
"14 murcia, regiã³n de",2023-08,35143.0,2023,8
"14 murcia, regiã³n de",2023-07,23976.0,2023,7
"14 murcia, regiã³n de",2023-06,18573.0,2023,6
"14 murcia, regiã³n de",2023-05,16666.0,2023,5
"14 murcia, regiã³n de",2023-04,15961.0,2023,4
"14 murcia, regiã³n de",2023-03,14849.0,2023,3
"14 murcia, regiã³n de",2023-02,12215.0,2023,2
"14 murcia, regiã³n de",2023-01,10473.0,2023,1
"14 murcia, regiã³n de",2022-12,7974.0,2022,12
"14 murcia, regiã³n de",2022-11,13625.0,2022,11
"14 murcia, regiã³n de",2022-10,20592.0,2022,10
"14 murcia, regiã³n de",2022-09,14441.0,2022,9
"14 murcia, regiã³n de",2022-08,39055.0,2022,8
"14 murcia, regiã³n de",2022-07,25147.0,2022,7
"14 murcia, regiã³n de",2022-06,19860.0,2022,6
"14 murcia, regiã³n de",2022-05,19719.0,2022,5
"14 murcia, regiã³n de",2022-04,14796.0,2022,4
"14 murcia, regiã³n de",2022-03,16929.0,2022,3
"14 murcia, regiã³n de",2022-02,13717.0,2022,2
"14 murcia, regiã³n de",2022-01,12413.0,2022,1
"14 murcia, regiã³n de",2021-12,11796.0,2021,12
"14 murcia, regiã³n de",2021-11,15896.0,2021,11
"14 murcia, regiã³n de",2021-10,23272.0,2021,10
"14 murcia, regiã³n de",2021-09,17745.0,2021,9
"14 murcia, regiã³n de",2021-08,20865.0,2021,8
"14 murcia, regiã³n de",2021-07,12751.0,2021,7
"14 murcia, regiã³n de",2021-06,6343.0,2021,6
"14 murcia, regiã³n de",2021-05,3275.0,2021,5
"14 murcia, regiã³n de",2021-04,2452.0,2021,4
"14 murcia, regiã³n de",2021-03,4237.0,2021,3
"14 murcia, regiã³n de",2021-02,2005.0,2021,2
"14 murcia, regiã³n de",2021-01,2079.0,2021,1
"14 murcia, regiã³n de",2020-12,1974.0,2020,12
"14 murcia, regiã³n de",2020-11,1615.0,2020,11
"14 murcia, regiã³n de",2020-10,3355.0,2020,10
"14 murcia, regiã³n de",2020-09,3577.0,2020,9
"14 murcia, regiã³n de",2020-08,9143.0,2020,8
"14 murcia, regiã³n de",2020-07,5885.0,2020,7
"14 murcia, regiã³n de",2020-06,800.0,2020,6
"14 murcia, regiã³n de",2020-05,0.0,2020,5
"14 murcia, regiã³n de",2020-04,0.0,2020,4
"14 murcia, regiã³n de",2020-03,6921.0,2020,3
"14 murcia, regiã³n de",2020-02,16399.0,2020,2
"14 murcia, regiã³n de",2020-01,12235.0,2020,1
"14 murcia, regiã³n de",2019-12,9847.0,2019,12
"14 murcia, regiã³n de",2019-11,20082.0,2019,11
"14 murcia, regiã³n de",2019-10,28152.0,2019,10
"14 murcia, regiã³n de",2019-09,27193.0,2019,9
"14 murcia, regiã³n de",2019-08,31125.0,2019,8
"14 murcia, regiã³n de",2019-07,24864.0,2019,7
"14 murcia, regiã³n de",2019-06,25360.0,2019,6
"14 murcia, regiã³n de",2019-05,17377.0,2019,5
"14 murcia, regiã³n de",2019-04,20346.0,2019,4
"14 murcia, regiã³n de",2019-03,23926.0,2019,3
"14 murcia, regiã³n de",2019-02,20320.0,2019,2
"14 murcia, regiã³n de",2019-01,14491.0,2019,1
"14 murcia, regiã³n de",2018-12,10440.0,2018,12
"14 murcia, regiã³n de",2018-11,23009.0,2018,11
"14 murcia, regiã³n de",2018-10,29853.0,2018,10
"14 murcia, regiã³n de",2018-09,27143.0,2018,9
"14 murcia, regiã³n de",2018-08,36711.0,2018,8
"14 murcia, regiã³n de",2018-07,31790.0,2018,7
"14 murcia, regiã³n de",2018-06,31064.0,2018,6
"14 murcia, regiã³n de",2018-05,19404.0,2018,5
"14 murcia, regiã³n de",2018-04,20462.0,2018,4
"14 murcia, regiã³n de",2018-03,23889.0,2018,3
"14 murcia, regiã³n de",2018-02,18912.0,2018,2
"14 murcia, regiã³n de",2018-01,12725.0,2018,1
"14 murcia, regiã³n de",2017-12,10275.0,2017,12
"14 murcia, regiã³n de",2017-11,24945.0,2017,11
"14 murcia, regiã³n de",2017-10,28818.0,2017,10
"14 murcia, regiã³n de",2017-09,25669.0,2017,9
"14 murcia, regiã³n de",2017-08,32416.0,2017,8
"14 murcia, regiã³n de",2017-07,31295.0,2017,7
"14 murcia, regiã³n de",2017-06,23485.0,2017,6
"14 murcia, regiã³n de",2017-05,17907.0,2017,5
"14 murcia, regiã³n de",2017-04,22522.0,2017,4
"14 murcia, regiã³n de",2017-03,29677.0,2017,3
"14 murcia, regiã³n de",2017-02,21813.0,2017,2
"14 murcia, regiã³n de",2017-01,13703.0,2017,1
"14 murcia, regiã³n de",2016-12,11877.0,2016,12
"14 murcia, regiã³n de",2016-11,23435.0,2016,11
"14 murcia, regiã³n de",2016-10,30505.0,2016,10
"14 murcia, regiã³n de",2016-09,25123.0,2016,9
"14 murcia, regiã³n de",2016-08,35009.0,2016,8
"14 murcia, regiã³n de",2016-07,31588.0,2016,7
"14 murcia, regiã³n de",2016-06,19539.0,2016,6
"14 murcia, regiã³n de",2016-05,18036.0,2016,5
"14 murcia, regiã³n de",2016-04,22638.0,2016,4
"14 murcia, regiã³n de",2016-03,30987.0,2016,3
"14 murcia, regiã³n de",2016-02,22973.0,2016,2
"14 murcia, regiã³n de",2016-01,14547.0,2016,1
"14 murcia, regiã³n de",2015-12,12703.0,2015,12
"14 murcia, regiã³n de",2015-11,23920.0,2015,11
"14 murcia, regiã³n de",2015-10,22370.0,2015,10
"14 murcia, regiã³n de",2015-09,22163.0,2015,9
"14 murcia, regiã³n de",2015-08,32210.0,2015,8
"14 murcia, regiã³n de",2015-07,32064.0,2015,7
"14 murcia, regiã³n de",2015-06,23033.0,2015,6
"14 murcia, regiã³n de",2015-05,15250.0,2015,5
"14 murcia, regiã³n de",2015-04,20410.0,2015,4
"14 murcia, regiã³n de",2015-03,28535.0,2015,3
"14 murcia, regiã³n de",2015-02,19627.0,2015,2
"14 murcia, regiã³n de",2015-01,13443.0,2015,1
"14 murcia, regiã³n de",2014-12,9154.0,2014,12
"14 murcia, regiã³n de",2014-11,17140.0,2014,11
"14 murcia, regiã³n de",2014-10,20332.0,2014,10
"14 murcia, regiã³n de",2014-09,18765.0,2014,9
"14 murcia, regiã³n de",2014-08,37798.0,2014,8
"14 murcia, regiã³n de",2014-07,30111.0,2014,7
"14 murcia, regiã³n de",2014-06,18760.0,2014,6
"14 murcia, regiã³n de",2014-05,12497.0,2014,5
"14 murcia, regiã³n de",2014-04,19744.0,2014,4
"14 murcia, regiã³n de",2014-03,32869.0,2014,3
"14 murcia, regiã³n de",2014-02,18650.0,2014,2
"14 murcia, regiã³n de",2014-01,13577.0,2014,1
"15 navarra, comunidad foral de",2025-02,6381.0,2025,2
"15 navarra, comunidad foral de",2025-01,8689.0,2025,1
"15 navarra, comunidad foral de",2024-12,16135.0,2024,12
"15 navarra, comunidad foral de",2024-11,8860.0,2024,11
"15 navarra, comunidad foral de",2024-10,17196.0,2024,10
"15 navarra, comunidad foral de",2024-09,14692.0,2024,9
"15 navarra, comunidad foral de",2024-08,21989.0,2024,8
"15 navarra, comunidad foral de",2024-07,26704.0,2024,7
"15 navarra, comunidad foral de",2024-06,10182.0,2024,6
"15 navarra, comunidad foral de",2024-05,13188.0,2024,5
"15 navarra, comunidad foral de",2024-04,11860.0,2024,4
"15 navarra, comunidad foral de",2024-03,13805.0,2024,3
"15 navarra, comunidad foral de",2024-02,9571.0,2024,2
"15 navarra, comunidad foral de",2024-01,11341.0,2024,1
"15 navarra, comunidad foral de",2023-12,10057.0,2023,12
"15 navarra, comunidad foral de",2023-11,8010.0,2023,11
"15 navarra, comunidad foral de",2023-10,12653.0,2023,10
"15 navarra, comunidad foral de",2023-09,12991.0,2023,9
"15 navarra, comunidad foral de",2023-08,16761.0,2023,8
"15 navarra, comunidad foral de",2023-07,12680.0,2023,7
"15 navarra, comunidad foral de",2023-06,10609.0,2023,6
"15 navarra, comunidad foral de",2023-05,10967.0,2023,5
"15 navarra, comunidad foral de",2023-04,11870.0,2023,4
"15 navarra, comunidad foral de",2023-03,8832.0,2023,3
"15 navarra, comunidad foral de",2023-02,7370.0,2023,2
"15 navarra, comunidad foral de",2023-01,7604.0,2023,1
"15 navarra, comunidad foral de",2022-12,6245.0,2022,12
"15 navarra, comunidad foral de",2022-11,5161.0,2022,11
"15 navarra, comunidad foral de",2022-10,7859.0,2022,10
"15 navarra, comunidad foral de",2022-09,8153.0,2022,9
"15 navarra, comunidad foral de",2022-08,10859.0,2022,8
"15 navarra, comunidad foral de",2022-07,7491.0,2022,7
"15 navarra, comunidad foral de",2022-06,6951.0,2022,6
"15 navarra, comunidad foral de",2022-05,6102.0,2022,5
"15 navarra, comunidad foral de",2022-04,8236.0,2022,4
"15 navarra, comunidad foral de",2022-03,5251.0,2022,3
"15 navarra, comunidad foral de",2022-02,4527.0,2022,2
"15 navarra, comunidad foral de",2022-01,4680.0,2022,1
"15 navarra, comunidad foral de",2021-12,6153.0,2021,12
"15 navarra, comunidad foral de",2021-11,4564.0,2021,11
"15 navarra, comunidad foral de",2021-10,8397.0,2021,10
"15 navarra, comunidad foral de",2021-09,6345.0,2021,9
"15 navarra, comunidad foral de",2021-08,8499.0,2021,8
"15 navarra, comunidad foral de",2021-07,6690.0,2021,7
"15 navarra, comunidad foral de",2021-06,3801.0,2021,6
"15 navarra, comunidad foral de",2021-05,2330.0,2021,5
"15 navarra, comunidad foral de",2021-04,921.0,2021,4
"15 navarra, comunidad foral de",2021-03,854.0,2021,3
"15 navarra, comunidad foral de",2021-02,899.0,2021,2
"15 navarra, comunidad foral de",2021-01,852.0,2021,1
"15 navarra, comunidad foral de",2020-12,1360.0,2020,12
"15 navarra, comunidad foral de",2020-11,1112.0,2020,11
"15 navarra, comunidad foral de",2020-10,2967.0,2020,10
"15 navarra, comunidad foral de",2020-09,3095.0,2020,9
"15 navarra, comunidad foral de",2020-08,7778.0,2020,8
"15 navarra, comunidad foral de",2020-07,5905.0,2020,7
"15 navarra, comunidad foral de",2020-06,2690.0,2020,6
"15 navarra, comunidad foral de",2020-05,607.0,2020,5
"15 navarra, comunidad foral de",2020-04,0.0,2020,4
"15 navarra, comunidad foral de",2020-03,1610.0,2020,3
"15 navarra, comunidad foral de",2020-02,5059.0,2020,2
"15 navarra, comunidad foral de",2020-01,4125.0,2020,1
