region,period,total,year,month
10 comunitat valenciana,2023-12,2108.0,2023,12
10 comunitat valenciana,2023-11,3522.0,2023,11
10 comunitat valenciana,2023-10,5705.0,2023,10
10 comunitat valenciana,2023-09,5584.0,2023,9
10 comunitat valenciana,2023-08,13479.0,2023,8
10 comunitat valenciana,2023-07,8134.0,2023,7
10 comunitat valenciana,2023-06,5193.0,2023,6
10 comunitat valenciana,2023-05,5268.0,2023,5
10 comunitat valenciana,2023-04,4930.0,2023,4
10 comunitat valenciana,2023-03,6531.0,2023,3
10 comunitat valenciana,2023-02,2659.0,2023,2
10 comunitat valenciana,2023-01,3010.0,2023,1
10 comunitat valenciana,2022-12,3338.0,2022,12
10 comunitat valenciana,2022-11,4170.0,2022,11
10 comunitat valenciana,2022-10,4442.0,2022,10
10 comunitat valenciana,2022-09,4902.0,2022,9
10 comunitat valenciana,2022-08,12432.0,2022,8
10 comunitat valenciana,2022-07,11594.0,2022,7
10 comunitat valenciana,2022-06,4912.0,2022,6
10 comunitat valenciana,2022-05,4027.0,2022,5
10 comunitat valenciana,2022-04,4495.0,2022,4
10 comunitat valenciana,2022-03,3865.0,2022,3
10 comunitat valenciana,2022-02,3731.0,2022,2
10 comunitat valenciana,2022-01,3348.0,2022,1
10 comunitat valenciana,2021-12,1502.0,2021,12
10 comunitat valenciana,2021-11,2565.0,2021,11
10 comunitat valenciana,2021-10,3259.0,2021,10
10 comunitat valenciana,2021-09,4350.0,2021,9
10 comunitat valenciana,2021-08,6978.0,2021,8
10 comunitat valenciana,2021-07,4308.0,2021,7
10 comunitat valenciana,2021-06,1075.0,2021,6
10 comunitat valenciana,2021-05,1249.0,2021,5
10 comunitat valenciana,2021-04,509.0,2021,4
10 comunitat valenciana,2021-03,300.0,2021,3
10 comunitat valenciana,2021-02,173.0,2021,2
10 comunitat valenciana,2021-01,67.0,2021,1
10 comunitat valenciana,2020-12,934.0,2020,12
10 comunitat valenciana,2020-11,0.0,2020,11
10 comunitat valenciana,2020-10,1220.0,2020,10
10 comunitat valenciana,2020-09,1878.0,2020,9
10 comunitat valenciana,2020-08,4477.0,2020,8
10 comunitat valenciana,2020-07,3081.0,2020,7
10 comunitat valenciana,2020-06,806.0,2020,6
10 comunitat valenciana,2020-05,0.0,2020,5
10 comunitat valenciana,2020-04,0.0,2020,4
10 comunitat valenciana,2020-03,1907.0,2020,3
10 comunitat valenciana,2020-02,5082.0,2020,2
10 comunitat valenciana,2020-01,3198.0,2020,1
10 comunitat valenciana,2019-12,3029.0,2019,12
10 comunitat valenciana,2019-11,4387.0,2019,11
10 comunitat valenciana,2019-10,5451.0,2019,10
10 comunitat valenciana,2019-09,5637.0,2019,9
10 comunitat valenciana,2019-08,12226.0,2019,8
10 comunitat valenciana,2019-07,10766.0,2019,7
10 comunitat valenciana,2019-06,5536.0,2019,6
10 comunitat valenciana,2019-05,7405.0,2019,5
10 comunitat valenciana,2019-04,6240.0,2019,4
10 comunitat valenciana,2019-03,4104.0,2019,3
10 comunitat valenciana,2019-02,2853.0,2019,2
10 comunitat valenciana,2019-01,3084.0,2019,1
10 comunitat valenciana,2018-12,3134.0,2018,12
10 comunitat valenciana,2018-11,3339.0,2018,11
10 comunitat valenciana,2018-10,4862.0,2018,10
10 comunitat valenciana,2018-09,7429.0,2018,9
10 comunitat valenciana,2018-08,11190.0,2018,8
10 comunitat valenciana,2018-07,12250.0,2018,7
10 comunitat valenciana,2018-06,6095.0,2018,6
10 comunitat valenciana,2018-05,5674.0,2018,5
10 comunitat valenciana,2018-04,5392.0,2018,4
10 comunitat valenciana,2018-03,7031.0,2018,3
10 comunitat valenciana,2018-02,4460.0,2018,2
10 comunitat valenciana,2018-01,4060.0,2018,1
10 comunitat valenciana,2017-12,4475.0,2017,12
10 comunitat valenciana,2017-11,5525.0,2017,11
10 comunitat valenciana,2017-10,8460.0,2017,10
10 comunitat valenciana,2017-09,7750.0,2017,9
10 comunitat valenciana,2017-08,14903.0,2017,8
10 comunitat valenciana,2017-07,12465.0,2017,7
10 comunitat valenciana,2017-06,4687.0,2017,6
10 comunitat valenciana,2017-05,4824.0,2017,5
10 comunitat valenciana,2017-04,6053.0,2017,4
10 comunitat valenciana,2017-03,4809.0,2017,3
10 comunitat valenciana,2017-02,2414.0,2017,2
10 comunitat valenciana,2017-01,2545.0,2017,1
11 extremadura,2024-10,19918.0,2024,10
11 extremadura,2024-09,22156.0,2024,9
11 extremadura,2024-08,36056.0,2024,8
11 extremadura,2024-07,27304.0,2024,7
11 extremadura,2024-06,19199.0,2024,6
11 extremadura,2024-05,22588.0,2024,5
11 extremadura,2024-04,21243.0,2024,4
11 extremadura,2024-03,22809.0,2024,3
11 extremadura,2024-02,11796.0,2024,2
11 extremadura,2024-01,8867.0,2024,1
11 extremadura,2023-12,17618.0,2023,12
11 extremadura,2023-11,15767.0,2023,11
11 extremadura,2023-10,18002.0,2023,10
11 extremadura,2023-09,18754.0,2023,9
11 extremadura,2023-08,31336.0,2023,8
11 extremadura,2023-07,23736.0,2023,7
11 extremadura,2023-06,17287.0,2023,6
11 extremadura,2023-05,17568.0,2023,5
11 extremadura,2023-04,29032.0,2023,4
11 extremadura,2023-03,18209.0,2023,3
11 extremadura,2023-02,12835.0,2023,2
11 extremadura,2023-01,8289.0,2023,1
11 extremadura,2022-12,15385.0,2022,12
11 extremadura,2022-11,14579.0,2022,11
11 extremadura,2022-10,20854.0,2022,10
11 extremadura,2022-09,20550.0,2022,9
11 extremadura,2022-08,32027.0,2022,8
11 extremadura,2022-07,27635.0,2022,7
11 extremadura,2022-06,20530.0,2022,6
11 extremadura,2022-05,20779.0,2022,5
11 extremadura,2022-04,27728.0,2022,4
11 extremadura,2022-03,15801.0,2022,3
11 extremadura,2022-02,13369.0,2022,2
11 extremadura,2022-01,8089.0,2022,1
11 extremadura,2021-12,15778.0,2021,12
11 extremadura,2021-11,15404.0,2021,11
11 extremadura,2021-10,22254.0,2021,10
11 extremadura,2021-09,19552.0,2021,9
11 extremadura,2021-08,32522.0,2021,8
11 extremadura,2021-07,25372.0,2021,7
11 extremadura,2021-06,15913.0,2021,6
11 extremadura,2021-05,11799.0,2021,5
11 extremadura,2021-04,7760.0,2021,4
11 extremadura,2021-03,10920.0,2021,3
11 extremadura,2021-02,3253.0,2021,2
11 extremadura,2021-01,1750.0,2021,1
11 extremadura,2020-12,5724.0,2020,12
11 extremadura,2020-11,4123.0,2020,11
11 extremadura,2020-10,8083.0,2020,10
11 extremadura,2020-09,12207.0,2020,9
11 extremadura,2020-08,26725.0,2020,8
11 extremadura,2020-07,21520.0,2020,7
11 extremadura,2020-06,4278.0,2020,6
11 extremadura,2020-05,359.0,2020,5
11 extremadura,2020-04,0.0,2020,4
11 extremadura,2020-03,3625.0,2020,3
11 extremadura,2020-02,15274.0,2020,2
11 extremadura,2020-01,8146.0,2020,1
11 extremadura,2019-12,17279.0,2019,12
11 extremadura,2019-11,15292.0,2019,11
11 extremadura,2019-10,17488.0,2019,10
11 extremadura,2019-09,19673.0,2019,9
11 extremadura,2019-08,33184.0,2019,8
11 extremadura,2019-07,25261.0,2019,7
11 extremadura,2019-06,19070.0,2019,6
11 extremadura,2019-05,18136.0,2019,5
11 extremadura,2019-04,21966.0,2019,4
11 extremadura,2019-03,21189.0,2019,3
11 extremadura,2019-02,11197.0,2019,2
11 extremadura,2019-01,6987.0,2019,1
11 extremadura,2018-12,16243.0,2018,12
11 extremadura,2018-11,15772.0,2018,11
11 extremadura,2018-10,17082.0,2018,10
11 extremadura,2018-09,17963.0,2018,9
11 extremadura,2018-08,30979.0,2018,8
11 extremadura,2018-07,21098.0,2018,7
11 extremadura,2018-06,16479.0,2018,6
11 extremadura,2018-05,16065.0,2018,5
11 extremadura,2018-04,22207.0,2018,4
11 extremadura,2018-03,17664.0,2018,3
11 extremadura,2018-02,11321.0,2018,2
11 extremadura,2018-01,6371.0,2018,1
11 extremadura,2017-12,15755.0,2017,12
11 extremadura,2017-11,11488.0,2017,11
11 extremadura,2017-10,14447.0,2017,10
11 extremadura,2017-09,16783.0,2017,9
11 extremadura,2017-08,26876.0,2017,8
11 extremadura,2017-07,22609.0,2017,7
11 extremadura,2017-06,13848.0,2017,6
11 extremadura,2017-05,13805.0,2017,5
11 extremadura,2017-04,25526.0,2017,4
11 extremadura,2017-03,15893.0,2017,3
11 extremadura,2017-02,10629.0,2017,2
11 extremadura,2017-01,8252.0,2017,1
11 extremadura,2024-10,16720.0,2024,10
11 extremadura,2024-09,18821.0,2024,9
11 extremadura,2024-08,31086.0,2024,8
11 extremadura,2024-07,22282.0,2024,7
11 extremadura,2024-06,16548.0,2024,6
11 extremadura,2024-05,18425.0,2024,5
11 extremadura,2024-04,16513.0,2024,4
11 extremadura,2024-03,19271.0,2024,3
11 extremadura,2024-02,10042.0,2024,2
11 extremadura,2024-01,8124.0,2024,1
11 extremadura,2023-12,15779.0,2023,12
11 extremadura,2023-11,13941.0,2023,11
11 extremadura,2023-10,15547.0,2023,10
11 extremadura,2023-09,15947.0,2023,9
11 extremadura,2023-08,28148.0,2023,8
11 extremadura,2023-07,21177.0,2023,7
11 extremadura,2023-06,15348.0,2023,6
11 extremadura,2023-05,14354.0,2023,5
11 extremadura,2023-04,24499.0,2023,4
11 extremadura,2023-03,16151.0,2023,3
11 extremadura,2023-02,11668.0,2023,2
11 extremadura,2023-01,7666.0,2023,1
11 extremadura,2022-12,14646.0,2022,12
11 extremadura,2022-11,13397.0,2022,11
11 extremadura,2022-10,18592.0,2022,10
11 extremadura,2022-09,18210.0,2022,9
11 extremadura,2022-08,29049.0,2022,8
11 extremadura,2022-07,25282.0,2022,7
11 extremadura,2022-06,18324.0,2022,6
11 extremadura,2022-05,17463.0,2022,5
11 extremadura,2022-04,25038.0,2022,4
11 extremadura,2022-03,14538.0,2022,3
11 extremadura,2022-02,12794.0,2022,2
11 extremadura,2022-01,7547.0,2022,1
11 extremadura,2021-12,14623.0,2021,12
11 extremadura,2021-11,14210.0,2021,11
11 extremadura,2021-10,19773.0,2021,10
11 extremadura,2021-09,17059.0,2021,9
11 extremadura,2021-08,29786.0,2021,8
11 extremadura,2021-07,22242.0,2021,7
11 extremadura,2021-06,14257.0,2021,6
11 extremadura,2021-05,10770.0,2021,5
11 extremadura,2021-04,7187.0,2021,4
11 extremadura,2021-03,10081.0,2021,3
11 extremadura,2021-02,3223.0,2021,2
11 extremadura,2021-01,1711.0,2021,1
11 extremadura,2020-12,5586.0,2020,12
11 extremadura,2020-11,0.0,2020,11
11 extremadura,2020-10,7527.0,2020,10
11 extremadura,2020-09,11425.0,2020,9
11 extremadura,2020-08,24110.0,2020,8
11 extremadura,2020-07,19399.0,2020,7
11 extremadura,2020-06,4074.0,2020,6
11 extremadura,2020-05,0.0,2020,5
11 extremadura,2020-04,0.0,2020,4
11 extremadura,2020-03,3113.0,2020,3
11 extremadura,2020-02,13205.0,2020,2
11 extremadura,2020-01,7382.0,2020,1
11 extremadura,2019-12,15784.0,2019,12
11 extremadura,2019-11,13747.0,2019,11
11 extremadura,2019-10,15481.0,2019,10
11 extremadura,2019-09,17891.0,2019,9
11 extremadura,2019-08,30341.0,2019,8
11 extremadura,2019-07,23304.0,2019,7
11 extremadura,2019-06,17281.0,2019,6
11 extremadura,2019-05,15683.0,2019,5
11 extremadura,2019-04,19853.0,2019,4
11 extremadura,2019-03,18766.0,2019,3
11 extremadura,2019-02,10362.0,2019,2
11 extremadura,2019-01,6294.0,2019,1
11 extremadura,2018-12,15154.0,2018,12
11 extremadura,2018-11,14683.0,2018,11
11 extremadura,2018-10,15327.0,2018,10
11 extremadura,2018-09,16264.0,2018,9
11 extremadura,2018-08,28475.0,2018,8
11 extremadura,2018-07,18914.0,2018,7
11 extremadura,2018-06,14969.0,2018,6
11 extremadura,2018-05,13934.0,2018,5
11 extremadura,2018-04,19769.0,2018,4
11 extremadura,2018-03,16370.0,2018,3
11 extremadura,2018-02,10505.0,2018,2
11 extremadura,2018-01,5862.0,2018,1
11 extremadura,2017-12,15114.0,2017,12
11 extremadura,2017-11,11021.0,2017,11
11 extremadura,2017-10,13554.0,2017,10
11 extremadura,2017-09,15671.0,2017,9
11 extremadura,2017-08,24941.0,2017,8
11 extremadura,2017-07,19877.0,2017,7
11 extremadura,2017-06,12632.0,2017,6
11 extremadura,2017-05,12274.0,2017,5
11 extremadura,2017-04,22493.0,2017,4
11 extremadura,2017-03,15148.0,2017,3
11 extremadura,2017-02,9880.0,2017,2
11 extremadura,2017-01,7789.0,2017,1
11 extremadura,2024-10,3198.0,2024,10
11 extremadura,2024-09,3334.0,2024,9
11 extremadura,2024-08,4970.0,2024,8
11 extremadura,2024-07,5022.0,2024,7
11 extremadura,2024-06,2651.0,2024,6
11 extremadura,2024-05,4164.0,2024,5
11 extremadura,2024-04,4730.0,2024,4
11 extremadura,2024-03,3538.0,2024,3
11 extremadura,2024-02,1755.0,2024,2
11 extremadura,2024-01,742.0,2024,1
11 extremadura,2023-12,1839.0,2023,12
11 extremadura,2023-11,1826.0,2023,11
11 extremadura,2023-10,2455.0,2023,10
11 extremadura,2023-09,2808.0,2023,9
11 extremadura,2023-08,3188.0,2023,8
11 extremadura,2023-07,2559.0,2023,7
11 extremadura,2023-06,1939.0,2023,6
11 extremadura,2023-05,3214.0,2023,5
11 extremadura,2023-04,4533.0,2023,4
11 extremadura,2023-03,2058.0,2023,3
11 extremadura,2023-02,1167.0,2023,2
11 extremadura,2023-01,623.0,2023,1
11 extremadura,2022-12,739.0,2022,12
11 extremadura,2022-11,1182.0,2022,11
11 extremadura,2022-10,2262.0,2022,10
11 extremadura,2022-09,2341.0,2022,9
11 extremadura,2022-08,2978.0,2022,8
11 extremadura,2022-07,2353.0,2022,7
11 extremadura,2022-06,2205.0,2022,6
11 extremadura,2022-05,3316.0,2022,5
11 extremadura,2022-04,2690.0,2022,4
11 extremadura,2022-03,1263.0,2022,3
11 extremadura,2022-02,574.0,2022,2
11 extremadura,2022-01,543.0,2022,1
11 extremadura,2021-12,1155.0,2021,12
11 extremadura,2021-11,1193.0,2021,11
11 extremadura,2021-10,2481.0,2021,10
11 extremadura,2021-09,2493.0,2021,9
11 extremadura,2021-08,2736.0,2021,8
11 extremadura,2021-07,3131.0,2021,7
11 extremadura,2021-06,1656.0,2021,6
11 extremadura,2021-05,1029.0,2021,5
11 extremadura,2021-04,573.0,2021,4
11 extremadura,2021-03,839.0,2021,3
11 extremadura,2021-02,30.0,2021,2
11 extremadura,2021-01,40.0,2021,1
11 extremadura,2020-12,138.0,2020,12
11 extremadura,2020-11,0.0,2020,11
11 extremadura,2020-10,555.0,2020,10
11 extremadura,2020-09,783.0,2020,9
11 extremadura,2020-08,2615.0,2020,8
11 extremadura,2020-07,2122.0,2020,7
11 extremadura,2020-06,203.0,2020,6
11 extremadura,2020-05,0.0,2020,5
11 extremadura,2020-04,0.0,2020,4
11 extremadura,2020-03,512.0,2020,3
11 extremadura,2020-02,2069.0,2020,2
11 extremadura,2020-01,764.0,2020,1
11 extremadura,2019-12,1495.0,2019,12
11 extremadura,2019-11,1545.0,2019,11
11 extremadura,2019-10,2007.0,2019,10
11 extremadura,2019-09,1782.0,2019,9
11 extremadura,2019-08,2843.0,2019,8
11 extremadura,2019-07,1958.0,2019,7
11 extremadura,2019-06,1789.0,2019,6
11 extremadura,2019-05,2453.0,2019,5
11 extremadura,2019-04,2113.0,2019,4
11 extremadura,2019-03,2423.0,2019,3
11 extremadura,2019-02,835.0,2019,2
11 extremadura,2019-01,693.0,2019,1
11 extremadura,2018-12,1089.0,2018,12
11 extremadura,2018-11,1089.0,2018,11
11 extremadura,2018-10,1755.0,2018,10
11 extremadura,2018-09,1699.0,2018,9
11 extremadura,2018-08,2503.0,2018,8
11 extremadura,2018-07,2184.0,2018,7
11 extremadura,2018-06,1510.0,2018,6
11 extremadura,2018-05,2130.0,2018,5
11 extremadura,2018-04,2438.0,2018,4
11 extremadura,2018-03,1295.0,2018,3
11 extremadura,2018-02,816.0,2018,2
11 extremadura,2018-01,509.0,2018,1
11 extremadura,2017-12,641.0,2017,12
11 extremadura,2017-11,467.0,2017,11
11 extremadura,2017-10,893.0,2017,10
11 extremadura,2017-09,1112.0,2017,9
11 extremadura,2017-08,1936.0,2017,8
11 extremadura,2017-07,2732.0,2017,7
11 extremadura,2017-06,1216.0,2017,6
11 extremadura,2017-05,1531.0,2017,5
11 extremadura,2017-04,3034.0,2017,4
11 extremadura,2017-03,745.0,2017,3
11 extremadura,2017-02,749.0,2017,2
11 extremadura,2017-01,463.0,2017,1
11 extremadura,2024-10,38709.0,2024,10
11 extremadura,2024-09,48885.0,2024,9
11 extremadura,2024-08,98905.0,2024,8
11 extremadura,2024-07,72479.0,2024,7
11 extremadura,2024-06,40861.0,2024,6
11 extremadura,2024-05,49774.0,2024,5
11 extremadura,2024-04,46516.0,2024,4
11 extremadura,2024-03,55667.0,2024,3
11 extremadura,2024-02,24637.0,2024,2
11 extremadura,2024-01,19427.0,2024,1
11 extremadura,2023-12,44118.0,2023,12
11 extremadura,2023-11,33870.0,2023,11
11 extremadura,2023-10,39645.0,2023,10
11 extremadura,2023-09,42041.0,2023,9
11 extremadura,2023-08,88919.0,2023,8
11 extremadura,2023-07,56545.0,2023,7
11 extremadura,2023-06,37544.0,2023,6
11 extremadura,2023-05,39386.0,2023,5
11 extremadura,2023-04,69348.0,2023,4
11 extremadura,2023-03,37564.0,2023,3
11 extremadura,2023-02,27375.0,2023,2
11 extremadura,2023-01,18543.0,2023,1
11 extremadura,2022-12,36741.0,2022,12
11 extremadura,2022-11,28694.0,2022,11
11 extremadura,2022-10,42079.0,2022,10
11 extremadura,2022-09,42498.0,2022,9
11 extremadura,2022-08,88796.0,2022,8
11 extremadura,2022-07,65617.0,2022,7
11 extremadura,2022-06,42358.0,2022,6
11 extremadura,2022-05,42398.0,2022,5
11 extremadura,2022-04,64862.0,2022,4
11 extremadura,2022-03,30966.0,2022,3
11 extremadura,2022-02,28249.0,2022,2
11 extremadura,2022-01,17844.0,2022,1
11 extremadura,2021-12,39816.0,2021,12
11 extremadura,2021-11,31671.0,2021,11
11 extremadura,2021-10,50446.0,2021,10
11 extremadura,2021-09,43151.0,2021,9
11 extremadura,2021-08,90936.0,2021,8
11 extremadura,2021-07,61451.0,2021,7
11 extremadura,2021-06,34046.0,2021,6
11 extremadura,2021-05,23557.0,2021,5
11 extremadura,2021-04,15896.0,2021,4
11 extremadura,2021-03,22857.0,2021,3
11 extremadura,2021-02,9784.0,2021,2
11 extremadura,2021-01,4754.0,2021,1
11 extremadura,2020-12,15053.0,2020,12
11 extremadura,2020-11,9386.0,2020,11
11 extremadura,2020-10,18686.0,2020,10
11 extremadura,2020-09,28385.0,2020,9
11 extremadura,2020-08,75164.0,2020,8
11 extremadura,2020-07,55170.0,2020,7
11 extremadura,2020-06,9601.0,2020,6
11 extremadura,2020-05,2074.0,2020,5
11 extremadura,2020-04,0.0,2020,4
11 extremadura,2020-03,8256.0,2020,3
11 extremadura,2020-02,32642.0,2020,2
11 extremadura,2020-01,17154.0,2020,1
11 extremadura,2019-12,41952.0,2019,12
11 extremadura,2019-11,31671.0,2019,11
11 extremadura,2019-10,34745.0,2019,10
11 extremadura,2019-09,41340.0,2019,9
11 extremadura,2019-08,85318.0,2019,8
11 extremadura,2019-07,56449.0,2019,7
11 extremadura,2019-06,37988.0,2019,6
11 extremadura,2019-05,40629.0,2019,5
11 extremadura,2019-04,53780.0,2019,4
11 extremadura,2019-03,41232.0,2019,3
11 extremadura,2019-02,21430.0,2019,2
11 extremadura,2019-01,13215.0,2019,1
11 extremadura,2018-12,39627.0,2018,12
11 extremadura,2018-11,31401.0,2018,11
11 extremadura,2018-10,35494.0,2018,10
11 extremadura,2018-09,36267.0,2018,9
11 extremadura,2018-08,81232.0,2018,8
11 extremadura,2018-07,47559.0,2018,7
11 extremadura,2018-06,33837.0,2018,6
11 extremadura,2018-05,31893.0,2018,5
11 extremadura,2018-04,51743.0,2018,4
11 extremadura,2018-03,43567.0,2018,3
11 extremadura,2018-02,21860.0,2018,2
11 extremadura,2018-01,13173.0,2018,1
11 extremadura,2017-12,36773.0,2017,12
11 extremadura,2017-11,22549.0,2017,11
11 extremadura,2017-10,30348.0,2017,10
11 extremadura,2017-09,40280.0,2017,9
11 extremadura,2017-08,74877.0,2017,8
11 extremadura,2017-07,53664.0,2017,7
11 extremadura,2017-06,28934.0,2017,6
11 extremadura,2017-05,29268.0,2017,5
11 extremadura,2017-04,61512.0,2017,4
11 extremadura,2017-03,29866.0,2017,3
11 extremadura,2017-02,21028.0,2017,2
11 extremadura,2017-01,16743.0,2017,1
11 extremadura,2024-10,32133.0,2024,10
11 extremadura,2024-09,41645.0,2024,9
11 extremadura,2024-08,87143.0,2024,8
11 extremadura,2024-07,58249.0,2024,7
11 extremadura,2024-06,35814.0,2024,6
11 extremadura,2024-05,39403.0,2024,5
11 extremadura,2024-04,34011.0,2024,4
11 extremadura,2024-03,47995.0,2024,3
11 extremadura,2024-02,21270.0,2024,2
11 extremadura,2024-01,17937.0,2024,1
11 extremadura,2023-12,39561.0,2023,12
11 extremadura,2023-11,29680.0,2023,11
11 extremadura,2023-10,34150.0,2023,10
11 extremadura,2023-09,35695.0,2023,9
11 extremadura,2023-08,80054.0,2023,8
11 extremadura,2023-07,50980.0,2023,7
11 extremadura,2023-06,32935.0,2023,6
11 extremadura,2023-05,30979.0,2023,5
11 extremadura,2023-04,58984.0,2023,4
11 extremadura,2023-03,33541.0,2023,3
11 extremadura,2023-02,24527.0,2023,2
11 extremadura,2023-01,17126.0,2023,1
11 extremadura,2022-12,35259.0,2022,12
11 extremadura,2022-11,25823.0,2022,11
11 extremadura,2022-10,36734.0,2022,10
11 extremadura,2022-09,36539.0,2022,9
11 extremadura,2022-08,79669.0,2022,8
11 extremadura,2022-07,58993.0,2022,7
11 extremadura,2022-06,36465.0,2022,6
11 extremadura,2022-05,33705.0,2022,5
11 extremadura,2022-04,56998.0,2022,4
11 extremadura,2022-03,28263.0,2022,3
11 extremadura,2022-02,26503.0,2022,2
11 extremadura,2022-01,16710.0,2022,1
11 extremadura,2021-12,36854.0,2021,12
11 extremadura,2021-11,28648.0,2021,11
11 extremadura,2021-10,44513.0,2021,10
11 extremadura,2021-09,37609.0,2021,9
11 extremadura,2021-08,82539.0,2021,8
11 extremadura,2021-07,53317.0,2021,7
11 extremadura,2021-06,30336.0,2021,6
11 extremadura,2021-05,21625.0,2021,5
11 extremadura,2021-04,14804.0,2021,4
11 extremadura,2021-03,21295.0,2021,3
11 extremadura,2021-02,9660.0,2021,2
11 extremadura,2021-01,4603.0,2021,1
11 extremadura,2020-12,14698.0,2020,12
11 extremadura,2020-11,0.0,2020,11
11 extremadura,2020-10,17026.0,2020,10
11 extremadura,2020-09,26438.0,2020,9
11 extremadura,2020-08,69490.0,2020,8
11 extremadura,2020-07,50114.0,2020,7
11 extremadura,2020-06,9189.0,2020,6
11 extremadura,2020-05,0.0,2020,5
11 extremadura,2020-04,0.0,2020,4
11 extremadura,2020-03,6287.0,2020,3
11 extremadura,2020-02,28277.0,2020,2
11 extremadura,2020-01,15526.0,2020,1
11 extremadura,2019-12,38731.0,2019,12
11 extremadura,2019-11,28039.0,2019,11
11 extremadura,2019-10,30204.0,2019,10
11 extremadura,2019-09,37469.0,2019,9
11 extremadura,2019-08,76295.0,2019,8
11 extremadura,2019-07,50865.0,2019,7
11 extremadura,2019-06,33723.0,2019,6
11 extremadura,2019-05,34300.0,2019,5
11 extremadura,2019-04,48265.0,2019,4
11 extremadura,2019-03,36592.0,2019,3
11 extremadura,2019-02,20079.0,2019,2
11 extremadura,2019-01,11967.0,2019,1
11 extremadura,2018-12,37108.0,2018,12
11 extremadura,2018-11,29115.0,2018,11
11 extremadura,2018-10,32020.0,2018,10
11 extremadura,2018-09,32578.0,2018,9
11 extremadura,2018-08,73346.0,2018,8
11 extremadura,2018-07,41687.0,2018,7
11 extremadura,2018-06,30759.0,2018,6
11 extremadura,2018-05,27448.0,2018,5
11 extremadura,2018-04,44079.0,2018,4
11 extremadura,2018-03,40675.0,2018,3
11 extremadura,2018-02,20126.0,2018,2
11 extremadura,2018-01,12113.0,2018,1
11 extremadura,2017-12,35178.0,2017,12
11 extremadura,2017-11,21597.0,2017,11
11 extremadura,2017-10,28024.0,2017,10
11 extremadura,2017-09,37421.0,2017,9
11 extremadura,2017-08,69075.0,2017,8
11 extremadura,2017-07,47439.0,2017,7
11 extremadura,2017-06,26178.0,2017,6
11 extremadura,2017-05,25588.0,2017,5
11 extremadura,2017-04,52446.0,2017,4
11 extremadura,2017-03,28477.0,2017,3
11 extremadura,2017-02,19530.0,2017,2
11 extremadura,2017-01,15786.0,2017,1
11 extremadura,2024-10,6576.0,2024,10
11 extremadura,2024-09,7241.0,2024,9
11 extremadura,2024-08,11762.0,2024,8
11 extremadura,2024-07,14230.0,2024,7
11 extremadura,2024-06,5047.0,2024,6
11 extremadura,2024-05,10371.0,2024,5
11 extremadura,2024-04,12504.0,2024,4
11 extremadura,2024-03,7672.0,2024,3
11 extremadura,2024-02,3367.0,2024,2
11 extremadura,2024-01,1491.0,2024,1
11 extremadura,2023-12,4557.0,2023,12
11 extremadura,2023-11,4190.0,2023,11
11 extremadura,2023-10,5495.0,2023,10
11 extremadura,2023-09,6345.0,2023,9
11 extremadura,2023-08,8865.0,2023,8
11 extremadura,2023-07,5565.0,2023,7
11 extremadura,2023-06,4609.0,2023,6
11 extremadura,2023-05,8407.0,2023,5
11 extremadura,2023-04,10363.0,2023,4
11 extremadura,2023-03,4023.0,2023,3
11 extremadura,2023-02,2847.0,2023,2
11 extremadura,2023-01,1417.0,2023,1
11 extremadura,2022-12,1482.0,2022,12
11 extremadura,2022-11,2871.0,2022,11
11 extremadura,2022-10,5345.0,2022,10
11 extremadura,2022-09,5959.0,2022,9
11 extremadura,2022-08,9127.0,2022,8
11 extremadura,2022-07,6623.0,2022,7
11 extremadura,2022-06,5893.0,2022,6
11 extremadura,2022-05,8694.0,2022,5
11 extremadura,2022-04,7863.0,2022,4
11 extremadura,2022-03,2703.0,2022,3
11 extremadura,2022-02,1746.0,2022,2
11 extremadura,2022-01,1134.0,2022,1
11 extremadura,2021-12,2962.0,2021,12
11 extremadura,2021-11,3023.0,2021,11
11 extremadura,2021-10,5933.0,2021,10
11 extremadura,2021-09,5542.0,2021,9
11 extremadura,2021-08,8397.0,2021,8
11 extremadura,2021-07,8134.0,2021,7
11 extremadura,2021-06,3711.0,2021,6
11 extremadura,2021-05,1932.0,2021,5
11 extremadura,2021-04,1092.0,2021,4
11 extremadura,2021-03,1562.0,2021,3
11 extremadura,2021-02,123.0,2021,2
11 extremadura,2021-01,151.0,2021,1
11 extremadura,2020-12,356.0,2020,12
11 extremadura,2020-11,0.0,2020,11
11 extremadura,2020-10,1660.0,2020,10
11 extremadura,2020-09,1946.0,2020,9
11 extremadura,2020-08,5674.0,2020,8
11 extremadura,2020-07,5056.0,2020,7
11 extremadura,2020-06,412.0,2020,6
11 extremadura,2020-05,0.0,2020,5
11 extremadura,2020-04,0.0,2020,4
11 extremadura,2020-03,1970.0,2020,3
11 extremadura,2020-02,4366.0,2020,2
11 extremadura,2020-01,1628.0,2020,1
11 extremadura,2019-12,3221.0,2019,12
11 extremadura,2019-11,3632.0,2019,11
11 extremadura,2019-10,4541.0,2019,10
11 extremadura,2019-09,3871.0,2019,9
11 extremadura,2019-08,9024.0,2019,8
11 extremadura,2019-07,5583.0,2019,7
11 extremadura,2019-06,4265.0,2019,6
11 extremadura,2019-05,6330.0,2019,5
11 extremadura,2019-04,5515.0,2019,4
11 extremadura,2019-03,4640.0,2019,3
11 extremadura,2019-02,1352.0,2019,2
