region,period,total,year,month
12 galicia,2016-12,1.52,2016,12
12 galicia,2016-11,1.83,2016,11
12 galicia,2016-10,2.14,2016,10
12 galicia,2016-09,2.71,2016,9
12 galicia,2016-08,3.68,2016,8
12 galicia,2016-07,3.72,2016,7
12 galicia,2016-06,3.4,2016,6
12 galicia,2016-05,2.69,2016,5
12 galicia,2016-04,2.82,2016,4
12 galicia,2016-03,2.77,2016,3
12 galicia,2016-02,1.74,2016,2
12 galicia,2016-01,1.9,2016,1
12 galicia,2015-12,2.08,2015,12
12 galicia,2015-11,1.69,2015,11
12 galicia,2015-10,1.99,2015,10
12 galicia,2015-09,3.76,2015,9
12 galicia,2015-08,3.86,2015,8
12 galicia,2015-07,3.62,2015,7
12 galicia,2015-06,3.12,2015,6
12 galicia,2015-05,2.74,2015,5
12 galicia,2015-04,3.16,2015,4
12 galicia,2015-03,1.94,2015,3
12 galicia,2015-02,1.86,2015,2
12 galicia,2015-01,1.97,2015,1
12 galicia,2014-12,2.31,2014,12
12 galicia,2014-11,1.61,2014,11
12 galicia,2014-10,1.75,2014,10
12 galicia,2014-09,3.89,2014,9
12 galicia,2014-08,3.66,2014,8
12 galicia,2014-07,3.92,2014,7
12 galicia,2014-06,3.53,2014,6
12 galicia,2014-05,2.32,2014,5
12 galicia,2014-04,2.51,2014,4
12 galicia,2014-03,1.87,2014,3
12 galicia,2014-02,1.37,2014,2
12 galicia,2014-01,1.43,2014,1
12 galicia,2013-12,2.06,2013,12
12 galicia,2013-11,1.71,2013,11
12 galicia,2013-10,1.83,2013,10
12 galicia,2013-09,3.33,2013,9
12 galicia,2013-08,3.62,2013,8
12 galicia,2013-07,3.83,2013,7
12 galicia,2013-06,3.44,2013,6
12 galicia,2013-05,2.47,2013,5
12 galicia,2013-04,3.08,2013,4
12 galicia,2013-03,2.91,2013,3
12 galicia,2013-02,1.75,2013,2
12 galicia,2013-01,1.8,2013,1
12 galicia,2012-12,2.03,2012,12
12 galicia,2012-11,1.76,2012,11
12 galicia,2012-10,1.83,2012,10
12 galicia,2012-09,3.52,2012,9
12 galicia,2012-08,3.77,2012,8
12 galicia,2012-07,3.81,2012,7
12 galicia,2012-06,3.69,2012,6
12 galicia,2012-05,3.09,2012,5
12 galicia,2012-04,3.15,2012,4
12 galicia,2012-03,1.57,2012,3
12 galicia,2012-02,1.73,2012,2
12 galicia,2012-01,1.87,2012,1
12 galicia,2011-12,1.97,2011,12
12 galicia,2011-11,1.53,2011,11
12 galicia,2011-10,1.73,2011,10
12 galicia,2011-09,3.61,2011,9
12 galicia,2011-08,3.74,2011,8
12 galicia,2011-07,3.61,2011,7
12 galicia,2011-06,3.8,2011,6
12 galicia,2011-05,2.95,2011,5
12 galicia,2011-04,3.02,2011,4
12 galicia,2011-03,1.9,2011,3
12 galicia,2011-02,1.58,2011,2
12 galicia,2011-01,1.63,2011,1
12 galicia,2010-12,2.19,2010,12
12 galicia,2010-11,1.98,2010,11
12 galicia,2010-10,2.23,2010,10
12 galicia,2010-09,3.54,2010,9
12 galicia,2010-08,3.68,2010,8
12 galicia,2010-07,3.71,2010,7
12 galicia,2010-06,3.59,2010,6
12 galicia,2010-05,2.37,2010,5
12 galicia,2010-04,2.65,2010,4
12 galicia,2010-03,1.73,2010,3
12 galicia,2010-02,1.77,2010,2
12 galicia,2010-01,1.87,2010,1
12 galicia,2009-12,2.06,2009,12
12 galicia,2009-11,2.04,2009,11
12 galicia,2009-10,2.18,2009,10
12 galicia,2009-09,4.27,2009,9
12 galicia,2009-08,3.88,2009,8
12 galicia,2009-07,4.08,2009,7
12 galicia,2009-06,3.64,2009,6
12 galicia,2009-05,3.66,2009,5
12 galicia,2009-04,3.18,2009,4
12 galicia,2009-03,1.84,2009,3
12 galicia,2009-02,1.62,2009,2
12 galicia,2009-01,1.34,2009,1
12 galicia,2008-12,1.95,2008,12
12 galicia,2008-11,1.94,2008,11
12 galicia,2008-10,2.36,2008,10
12 galicia,2008-09,4.61,2008,9
12 galicia,2008-08,3.73,2008,8
12 galicia,2008-07,3.88,2008,7
12 galicia,2008-06,3.64,2008,6
12 galicia,2008-05,3.05,2008,5
12 galicia,2008-04,4.18,2008,4
12 galicia,2008-03,3.19,2008,3
12 galicia,2008-02,1.56,2008,2
12 galicia,2008-01,1.32,2008,1
12 galicia,2007-12,2.03,2007,12
12 galicia,2007-11,2.1,2007,11
12 galicia,2007-10,2.0,2007,10
12 galicia,2007-09,3.55,2007,9
12 galicia,2007-08,3.67,2007,8
12 galicia,2007-07,3.94,2007,7
12 galicia,2007-06,3.46,2007,6
12 galicia,2007-05,2.46,2007,5
12 galicia,2007-04,2.73,2007,4
12 galicia,2007-03,5.31,2007,3
12 galicia,2007-02,1.93,2007,2
12 galicia,2007-01,2.0,2007,1
12 galicia,2006-12,2.11,2006,12
12 galicia,2006-11,1.69,2006,11
12 galicia,2006-10,2.28,2006,10
12 galicia,2006-09,3.66,2006,9
12 galicia,2006-08,3.66,2006,8
12 galicia,2006-07,3.97,2006,7
12 galicia,2006-06,3.73,2006,6
12 galicia,2006-05,2.42,2006,5
12 galicia,2006-04,2.57,2006,4
12 galicia,2006-03,1.6,2006,3
12 galicia,2006-02,1.66,2006,2
12 galicia,2006-01,1.71,2006,1
12 galicia,2005-12,2.53,2005,12
12 galicia,2005-11,4.05,2005,11
12 galicia,2005-10,2.87,2005,10
12 galicia,2005-09,3.68,2005,9
12 galicia,2005-08,3.54,2005,8
12 galicia,2005-07,3.54,2005,7
12 galicia,2005-06,2.95,2005,6
12 galicia,2005-05,2.21,2005,5
12 galicia,2005-04,2.28,2005,4
12 galicia,2005-03,3.84,2005,3
12 galicia,2005-02,2.97,2005,2
12 galicia,2005-01,2.04,2005,1
12 galicia,2004-12,2.34,2004,12
12 galicia,2004-11,1.95,2004,11
12 galicia,2004-10,2.65,2004,10
12 galicia,2004-09,4.01,2004,9
12 galicia,2004-08,3.65,2004,8
12 galicia,2004-07,3.5,2004,7
12 galicia,2004-06,4.0,2004,6
12 galicia,2004-05,2.37,2004,5
12 galicia,2004-04,2.72,2004,4
12 galicia,2004-03,1.71,2004,3
12 galicia,2004-02,1.83,2004,2
12 galicia,2004-01,1.61,2004,1
12 galicia,2003-12,3.44,2003,12
12 galicia,2003-11,1.8,2003,11
12 galicia,2003-10,0.0,2003,10
12 galicia,2003-09,3.63,2003,9
12 galicia,2003-08,3.98,2003,8
12 galicia,2003-07,4.39,2003,7
12 galicia,2003-06,3.29,2003,6
12 galicia,2003-05,2.1,2003,5
12 galicia,2003-04,2.94,2003,4
12 galicia,2003-03,1.64,2003,3
12 galicia,2003-02,4.57,2003,2
12 galicia,2003-01,6.39,2003,1
12 galicia,2002-12,4.42,2002,12
12 galicia,2002-11,1.93,2002,11
12 galicia,2002-10,2.04,2002,10
12 galicia,2002-09,3.52,2002,9
12 galicia,2002-08,4.28,2002,8
12 galicia,2002-07,4.0,2002,7
12 galicia,2002-06,3.91,2002,6
12 galicia,2002-05,2.87,2002,5
12 galicia,2002-04,2.21,2002,4
12 galicia,2002-03,2.99,2002,3
12 galicia,2002-02,2.04,2002,2
12 galicia,2002-01,1.6,2002,1
12 galicia,2001-12,3.11,2001,12
12 galicia,2001-11,1.99,2001,11
12 galicia,2001-10,2.48,2001,10
12 galicia,2001-09,3.41,2001,9
12 galicia,2001-08,3.89,2001,8
12 galicia,2001-07,4.25,2001,7
12 galicia,2001-06,3.61,2001,6
12 galicia,2001-05,2.79,2001,5
12 galicia,2001-04,2.7,2001,4
12 galicia,2001-03,1.41,2001,3
12 galicia,2001-02,1.76,2001,2
12 galicia,2001-01,2.0,2001,1
12 galicia,2000-12,1.0,2000,12
12 galicia,2000-11,1.0,2000,11
12 galicia,2000-10,2.0,2000,10
12 galicia,2000-09,3.0,2000,9
12 galicia,2000-08,3.0,2000,8
12 galicia,2000-07,3.0,2000,7
12 galicia,2000-06,3.0,2000,6
12 galicia,2000-05,1.0,2000,5
12 galicia,2000-04,1.0,2000,4
12 galicia,2000-03,1.0,2000,3
12 galicia,2000-02,1.0,2000,2
12 galicia,2000-01,1.0,2000,1
12 galicia,1999-12,3.74,1999,12
12 galicia,1999-11,1.8,1999,11
12 galicia,1999-10,2.69,1999,10
12 galicia,1999-09,3.31,1999,9
12 galicia,1999-08,3.25,1999,8
12 galicia,1999-07,2.89,1999,7
12 galicia,1999-06,2.79,1999,6
12 galicia,1999-05,2.82,1999,5
12 galicia,1999-04,3.04,1999,4
12 galicia,1999-03,1.81,1999,3
12 galicia,1999-02,1.8,1999,2
12 galicia,1999-01,6.79,1999,1
"13 madrid, comunidad de",2025-02,2.93,2025,2
"13 madrid, comunidad de",2025-01,3.27,2025,1
"13 madrid, comunidad de",2024-12,3.5,2024,12
"13 madrid, comunidad de",2024-11,3.67,2024,11
"13 madrid, comunidad de",2024-10,3.4,2024,10
"13 madrid, comunidad de",2024-09,3.4,2024,9
"13 madrid, comunidad de",2024-08,3.89,2024,8
"13 madrid, comunidad de",2024-07,3.6,2024,7
"13 madrid, comunidad de",2024-06,3.06,2024,6
"13 madrid, comunidad de",2024-05,2.81,2024,5
"13 madrid, comunidad de",2024-04,3.22,2024,4
"13 madrid, comunidad de",2024-03,3.25,2024,3
"13 madrid, comunidad de",2024-02,3.3,2024,2
"13 madrid, comunidad de",2024-01,3.29,2024,1
"13 madrid, comunidad de",2023-12,3.3,2023,12
"13 madrid, comunidad de",2023-11,3.52,2023,11
"13 madrid, comunidad de",2023-10,3.52,2023,10
"13 madrid, comunidad de",2023-09,3.2,2023,9
"13 madrid, comunidad de",2023-08,4.59,2023,8
"13 madrid, comunidad de",2023-07,4.43,2023,7
"13 madrid, comunidad de",2023-06,3.17,2023,6
"13 madrid, comunidad de",2023-05,3.08,2023,5
"13 madrid, comunidad de",2023-04,3.24,2023,4
"13 madrid, comunidad de",2023-03,3.19,2023,3
"13 madrid, comunidad de",2023-02,3.16,2023,2
"13 madrid, comunidad de",2023-01,3.5,2023,1
"13 madrid, comunidad de",2022-12,3.44,2022,12
"13 madrid, comunidad de",2022-11,3.81,2022,11
"13 madrid, comunidad de",2022-10,3.86,2022,10
"13 madrid, comunidad de",2022-09,3.61,2022,9
"13 madrid, comunidad de",2022-08,4.6,2022,8
"13 madrid, comunidad de",2022-07,4.2,2022,7
"13 madrid, comunidad de",2022-06,3.28,2022,6
"13 madrid, comunidad de",2022-05,3.26,2022,5
"13 madrid, comunidad de",2022-04,3.57,2022,4
"13 madrid, comunidad de",2022-03,3.33,2022,3
"13 madrid, comunidad de",2022-02,3.32,2022,2
"13 madrid, comunidad de",2022-01,3.34,2022,1
"13 madrid, comunidad de",2021-12,3.82,2021,12
"13 madrid, comunidad de",2021-11,3.91,2021,11
"13 madrid, comunidad de",2021-10,3.45,2021,10
"13 madrid, comunidad de",2021-09,3.8,2021,9
"13 madrid, comunidad de",2021-08,5.15,2021,8
"13 madrid, comunidad de",2021-07,3.9,2021,7
"13 madrid, comunidad de",2021-06,3.12,2021,6
"13 madrid, comunidad de",2021-05,3.16,2021,5
"13 madrid, comunidad de",2021-04,3.57,2021,4
"13 madrid, comunidad de",2021-03,3.02,2021,3
"13 madrid, comunidad de",2021-02,2.56,2021,2
"13 madrid, comunidad de",2021-01,2.9,2021,1
"13 madrid, comunidad de",2020-12,3.5,2020,12
"13 madrid, comunidad de",2020-11,3.3,2020,11
"13 madrid, comunidad de",2020-10,3.86,2020,10
"13 madrid, comunidad de",2020-09,3.63,2020,9
"13 madrid, comunidad de",2020-08,3.98,2020,8
"13 madrid, comunidad de",2020-07,3.65,2020,7
"13 madrid, comunidad de",2020-06,3.71,2020,6
"13 madrid, comunidad de",2020-05,4.91,2020,5
"13 madrid, comunidad de",2020-04,0.0,2020,4
"13 madrid, comunidad de",2020-03,3.59,2020,3
"13 madrid, comunidad de",2020-02,3.12,2020,2
"13 madrid, comunidad de",2020-01,3.58,2020,1
"13 madrid, comunidad de",2019-12,3.31,2019,12
"13 madrid, comunidad de",2019-11,3.16,2019,11
"13 madrid, comunidad de",2019-10,3.14,2019,10
"13 madrid, comunidad de",2019-09,3.27,2019,9
"13 madrid, comunidad de",2019-08,4.02,2019,8
"13 madrid, comunidad de",2019-07,3.74,2019,7
"13 madrid, comunidad de",2019-06,2.81,2019,6
"13 madrid, comunidad de",2019-05,3.07,2019,5
"13 madrid, comunidad de",2019-04,3.4,2019,4
"13 madrid, comunidad de",2019-03,3.2,2019,3
"13 madrid, comunidad de",2019-02,2.76,2019,2
"13 madrid, comunidad de",2019-01,3.44,2019,1
"13 madrid, comunidad de",2018-12,3.39,2018,12
"13 madrid, comunidad de",2018-11,3.89,2018,11
"13 madrid, comunidad de",2018-10,3.3,2018,10
"13 madrid, comunidad de",2018-09,3.29,2018,9
"13 madrid, comunidad de",2018-08,4.25,2018,8
"13 madrid, comunidad de",2018-07,3.83,2018,7
"13 madrid, comunidad de",2018-06,2.87,2018,6
"13 madrid, comunidad de",2018-05,3.15,2018,5
"13 madrid, comunidad de",2018-04,3.17,2018,4
"13 madrid, comunidad de",2018-03,3.42,2018,3
"13 madrid, comunidad de",2018-02,3.64,2018,2
"13 madrid, comunidad de",2018-01,3.92,2018,1
"13 madrid, comunidad de",2017-12,3.98,2017,12
"13 madrid, comunidad de",2017-11,3.55,2017,11
"13 madrid, comunidad de",2017-10,3.55,2017,10
"13 madrid, comunidad de",2017-09,3.0,2017,9
"13 madrid, comunidad de",2017-08,4.32,2017,8
"13 madrid, comunidad de",2017-07,4.01,2017,7
"13 madrid, comunidad de",2017-06,2.65,2017,6
"13 madrid, comunidad de",2017-05,3.26,2017,5
"13 madrid, comunidad de",2017-04,3.47,2017,4
"13 madrid, comunidad de",2017-03,3.58,2017,3
"13 madrid, comunidad de",2017-02,3.4,2017,2
"13 madrid, comunidad de",2017-01,3.69,2017,1
"13 madrid, comunidad de",2016-12,3.4,2016,12
"13 madrid, comunidad de",2016-11,3.23,2016,11
"13 madrid, comunidad de",2016-10,3.33,2016,10
"13 madrid, comunidad de",2016-09,3.32,2016,9
"13 madrid, comunidad de",2016-08,4.97,2016,8
"13 madrid, comunidad de",2016-07,3.7,2016,7
"13 madrid, comunidad de",2016-06,3.01,2016,6
"13 madrid, comunidad de",2016-05,3.4,2016,5
"13 madrid, comunidad de",2016-04,3.32,2016,4
"13 madrid, comunidad de",2016-03,4.1,2016,3
"13 madrid, comunidad de",2016-02,3.32,2016,2
"13 madrid, comunidad de",2016-01,3.15,2016,1
"13 madrid, comunidad de",2015-12,2.95,2015,12
"13 madrid, comunidad de",2015-11,3.23,2015,11
"13 madrid, comunidad de",2015-10,2.89,2015,10
"13 madrid, comunidad de",2015-09,3.59,2015,9
"13 madrid, comunidad de",2015-08,4.8,2015,8
"13 madrid, comunidad de",2015-07,4.37,2015,7
"13 madrid, comunidad de",2015-06,2.99,2015,6
"13 madrid, comunidad de",2015-05,2.77,2015,5
"13 madrid, comunidad de",2015-04,3.35,2015,4
"13 madrid, comunidad de",2015-03,2.48,2015,3
"13 madrid, comunidad de",2015-02,2.9,2015,2
"13 madrid, comunidad de",2015-01,2.9,2015,1
"13 madrid, comunidad de",2014-12,2.73,2014,12
"13 madrid, comunidad de",2014-11,2.65,2014,11
"13 madrid, comunidad de",2014-10,2.26,2014,10
"13 madrid, comunidad de",2014-09,2.74,2014,9
"13 madrid, comunidad de",2014-08,3.9,2014,8
"13 madrid, comunidad de",2014-07,3.4,2014,7
"13 madrid, comunidad de",2014-06,2.48,2014,6
"13 madrid, comunidad de",2014-05,2.51,2014,5
"13 madrid, comunidad de",2014-04,2.62,2014,4
"13 madrid, comunidad de",2014-03,2.32,2014,3
"13 madrid, comunidad de",2014-02,2.6,2014,2
"13 madrid, comunidad de",2014-01,2.61,2014,1
"13 madrid, comunidad de",2013-12,2.61,2013,12
"13 madrid, comunidad de",2013-11,2.56,2013,11
"13 madrid, comunidad de",2013-10,2.24,2013,10
"13 madrid, comunidad de",2013-09,2.62,2013,9
"13 madrid, comunidad de",2013-08,3.91,2013,8
"13 madrid, comunidad de",2013-07,3.29,2013,7
"13 madrid, comunidad de",2013-06,2.38,2013,6
"13 madrid, comunidad de",2013-05,2.94,2013,5
"13 madrid, comunidad de",2013-04,2.68,2013,4
"13 madrid, comunidad de",2013-03,3.16,2013,3
"13 madrid, comunidad de",2013-02,2.68,2013,2
"13 madrid, comunidad de",2013-01,2.61,2013,1
"13 madrid, comunidad de",2012-12,2.6,2012,12
"13 madrid, comunidad de",2012-11,2.78,2012,11
"13 madrid, comunidad de",2012-10,2.8,2012,10
"13 madrid, comunidad de",2012-09,3.02,2012,9
"13 madrid, comunidad de",2012-08,4.0,2012,8
"13 madrid, comunidad de",2012-07,3.44,2012,7
"13 madrid, comunidad de",2012-06,2.47,2012,6
"13 madrid, comunidad de",2012-05,2.78,2012,5
"13 madrid, comunidad de",2012-04,2.7,2012,4
"13 madrid, comunidad de",2012-03,2.58,2012,3
"13 madrid, comunidad de",2012-02,2.69,2012,2
"13 madrid, comunidad de",2012-01,2.82,2012,1
"13 madrid, comunidad de",2011-12,2.83,2011,12
"13 madrid, comunidad de",2011-11,2.51,2011,11
"13 madrid, comunidad de",2011-10,2.49,2011,10
"13 madrid, comunidad de",2011-09,2.88,2011,9
"13 madrid, comunidad de",2011-08,3.92,2011,8
"13 madrid, comunidad de",2011-07,3.26,2011,7
"13 madrid, comunidad de",2011-06,2.52,2011,6
"13 madrid, comunidad de",2011-05,2.56,2011,5
"13 madrid, comunidad de",2011-04,2.66,2011,4
"13 madrid, comunidad de",2011-03,2.76,2011,3
"13 madrid, comunidad de",2011-02,2.54,2011,2
"13 madrid, comunidad de",2011-01,2.57,2011,1
"13 madrid, comunidad de",2010-12,2.81,2010,12
"13 madrid, comunidad de",2010-11,2.51,2010,11
"13 madrid, comunidad de",2010-10,2.54,2010,10
"13 madrid, comunidad de",2010-09,2.71,2010,9
"13 madrid, comunidad de",2010-08,4.14,2010,8
"13 madrid, comunidad de",2010-07,3.29,2010,7
"13 madrid, comunidad de",2010-06,2.3,2010,6
"13 madrid, comunidad de",2010-05,2.42,2010,5
"13 madrid, comunidad de",2010-04,2.62,2010,4
"13 madrid, comunidad de",2010-03,2.82,2010,3
"13 madrid, comunidad de",2010-02,2.9,2010,2
"13 madrid, comunidad de",2010-01,2.44,2010,1
"13 madrid, comunidad de",2009-12,2.65,2009,12
"13 madrid, comunidad de",2009-11,2.5,2009,11
"13 madrid, comunidad de",2009-10,2.86,2009,10
"13 madrid, comunidad de",2009-09,2.6,2009,9
"13 madrid, comunidad de",2009-08,3.97,2009,8
"13 madrid, comunidad de",2009-07,3.22,2009,7
"13 madrid, comunidad de",2009-06,2.51,2009,6
"13 madrid, comunidad de",2009-05,2.62,2009,5
"13 madrid, comunidad de",2009-04,2.73,2009,4
"13 madrid, comunidad de",2009-03,2.69,2009,3
"13 madrid, comunidad de",2009-02,2.59,2009,2
"13 madrid, comunidad de",2009-01,2.94,2009,1
"13 madrid, comunidad de",2008-12,3.37,2008,12
"13 madrid, comunidad de",2008-11,3.05,2008,11
"13 madrid, comunidad de",2008-10,2.59,2008,10
"13 madrid, comunidad de",2008-09,2.68,2008,9
"13 madrid, comunidad de",2008-08,4.39,2008,8
"13 madrid, comunidad de",2008-07,3.88,2008,7
"13 madrid, comunidad de",2008-06,2.49,2008,6
"13 madrid, comunidad de",2008-05,2.94,2008,5
"13 madrid, comunidad de",2008-04,2.56,2008,4
"13 madrid, comunidad de",2008-03,3.03,2008,3
"13 madrid, comunidad de",2008-02,3.02,2008,2
"13 madrid, comunidad de",2008-01,3.28,2008,1
"13 madrid, comunidad de",2007-12,3.37,2007,12
"13 madrid, comunidad de",2007-11,3.35,2007,11
"13 madrid, comunidad de",2007-10,3.35,2007,10
"13 madrid, comunidad de",2007-09,2.91,2007,9
"13 madrid, comunidad de",2007-08,4.31,2007,8
"13 madrid, comunidad de",2007-07,3.29,2007,7
"13 madrid, comunidad de",2007-06,2.25,2007,6
"13 madrid, comunidad de",2007-05,2.56,2007,5
"13 madrid, comunidad de",2007-04,2.61,2007,4
"13 madrid, comunidad de",2007-03,2.48,2007,3
"13 madrid, comunidad de",2007-02,2.82,2007,2
"13 madrid, comunidad de",2007-01,2.6,2007,1
"13 madrid, comunidad de",2006-12,2.64,2006,12
"13 madrid, comunidad de",2006-11,2.39,2006,11
"13 madrid, comunidad de",2006-10,2.44,2006,10
"13 madrid, comunidad de",2006-09,2.5,2006,9
"13 madrid, comunidad de",2006-08,4.39,2006,8
"13 madrid, comunidad de",2006-07,3.14,2006,7
"13 madrid, comunidad de",2006-06,2.03,2006,6
"13 madrid, comunidad de",2006-05,2.62,2006,5
"13 madrid, comunidad de",2006-04,2.44,2006,4
"13 madrid, comunidad de",2006-03,2.42,2006,3
"13 madrid, comunidad de",2006-02,2.56,2006,2
"13 madrid, comunidad de",2006-01,2.41,2006,1
"13 madrid, comunidad de",2005-12,3.2,2005,12
"13 madrid, comunidad de",2005-11,2.33,2005,11
"13 madrid, comunidad de",2005-10,2.5,2005,10
"13 madrid, comunidad de",2005-09,2.58,2005,9
"13 madrid, comunidad de",2005-08,3.48,2005,8
"13 madrid, comunidad de",2005-07,2.62,2005,7
"13 madrid, comunidad de",2005-06,2.34,2005,6
"13 madrid, comunidad de",2005-05,2.58,2005,5
"13 madrid, comunidad de",2005-04,2.36,2005,4
"13 madrid, comunidad de",2005-03,2.81,2005,3
"13 madrid, comunidad de",2005-02,2.67,2005,2
"13 madrid, comunidad de",2005-01,2.36,2005,1
"13 madrid, comunidad de",2004-12,2.55,2004,12
"13 madrid, comunidad de",2004-11,2.63,2004,11
"13 madrid, comunidad de",2004-10,2.41,2004,10
"13 madrid, comunidad de",2004-09,2.71,2004,9
"13 madrid, comunidad de",2004-08,3.5,2004,8
"13 madrid, comunidad de",2004-07,2.76,2004,7
"13 madrid, comunidad de",2004-06,2.21,2004,6
"13 madrid, comunidad de",2004-05,2.39,2004,5
"13 madrid, comunidad de",2004-04,2.76,2004,4
"13 madrid, comunidad de",2004-03,2.53,2004,3
"13 madrid, comunidad de",2004-02,2.27,2004,2
"13 madrid, comunidad de",2004-01,2.16,2004,1
"13 madrid, comunidad de",2003-12,2.68,2003,12
"13 madrid, comunidad de",2003-11,2.38,2003,11
"13 madrid, comunidad de",2003-10,2.92,2003,10
"13 madrid, comunidad de",2003-09,2.86,2003,9
"13 madrid, comunidad de",2003-08,3.94,2003,8
"13 madrid, comunidad de",2003-07,2.8,2003,7
"13 madrid, comunidad de",2003-06,2.31,2003,6
"13 madrid, comunidad de",2003-05,2.27,2003,5
"13 madrid, comunidad de",2003-04,2.22,2003,4
"13 madrid, comunidad de",2003-03,2.2,2003,3
"13 madrid, comunidad de",2003-02,2.35,2003,2
"13 madrid, comunidad de",2003-01,2.04,2003,1
"13 madrid, comunidad de",2002-12,1.78,2002,12
"13 madrid, comunidad de",2002-11,2.06,2002,11
"13 madrid, comunidad de",2002-10,1.62,2002,10
"13 madrid, comunidad de",2002-09,2.26,2002,9
"13 madrid, comunidad de",2002-08,4.87,2002,8
"13 madrid, comunidad de",2002-07,3.24,2002,7
"13 madrid, comunidad de",2002-06,2.04,2002,6
"13 madrid, comunidad de",2002-05,2.07,2002,5
"13 madrid, comunidad de",2002-04,1.81,2002,4
"13 madrid, comunidad de",2002-03,2.26,2002,3
"13 madrid, comunidad de",2002-02,1.78,2002,2
"13 madrid, comunidad de",2002-01,2.06,2002,1
"13 madrid, comunidad de",2001-12,2.05,2001,12
"13 madrid, comunidad de",2001-11,2.34,2001,11
"13 madrid, comunidad de",2001-10,2.06,2001,10
"13 madrid, comunidad de",2001-09,2.04,2001,9
"13 madrid, comunidad de",2001-08,4.33,2001,8
"13 madrid, comunidad de",2001-07,3.01,2001,7
"13 madrid, comunidad de",2001-06,1.89,2001,6
"13 madrid, comunidad de",2001-05,1.89,2001,5
"13 madrid, comunidad de",2001-04,2.26,2001,4
"13 madrid, comunidad de",2001-03,1.68,2001,3
"13 madrid, comunidad de",2001-02,1.7,2001,2
"13 madrid, comunidad de",2001-01,1.56,2001,1
"13 madrid, comunidad de",2000-12,2.0,2000,12
"13 madrid, comunidad de",2000-11,1.0,2000,11
"13 madrid, comunidad de",2000-10,3.0,2000,10
"13 madrid, comunidad de",2000-09,2.14,2000,9
"13 madrid, comunidad de",2000-08,5.0,2000,8
"13 madrid, comunidad de",2000-07,4.0,2000,7
"13 madrid, comunidad de",2000-06,1.0,2000,6
"13 madrid, comunidad de",2000-05,1.0,2000,5
"13 madrid, comunidad de",2000-04,2.0,2000,4
"13 madrid, comunidad de",2000-03,1.0,2000,3
"13 madrid, comunidad de",2000-02,1.0,2000,2
"13 madrid, comunidad de",2000-01,1.0,2000,1
"13 madrid, comunidad de",1999-12,2.57,1999,12
"13 madrid, comunidad de",1999-11,1.9,1999,11
"13 madrid, comunidad de",1999-10,1.74,1999,10
"13 madrid, comunidad de",1999-09,2.3,1999,9
"13 madrid, comunidad de",1999-08,2.9,1999,8
"13 madrid, comunidad de",1999-07,2.95,1999,7
"13 madrid, comunidad de",1999-06,1.64,1999,6
"13 madrid, comunidad de",1999-05,1.72,1999,5
"13 madrid, comunidad de",1999-04,2.5,1999,4
"13 madrid, comunidad de",1999-03,1.68,1999,3
"13 madrid, comunidad de",1999-02,1.49,1999,2
"13 madrid, comunidad de",1999-01,1.56,1999,1
"14 murcia, regiã³n de",2025-02,16.65,2025,2
"14 murcia, regiã³n de",2025-01,18.06,2025,1
"14 murcia, regiã³n de",2024-12,14.69,2024,12
